date_scraped,book_id,review_id,reviewer_id,reviewer_name,review_date,rating,review
11/04/2021,b12,r3586,614778,Ahmad Sharabiani,03/10/2008,4,"(684 From 1001 Books) - Der Steppenwolf = Steppenwolf, Herman Hesse. Originally published in Germany in 1927, it was first translated into English in 1929.. Combining autobiographical and psychoanalytic elements, the novel was named after the German name for the steppe wolf. The story in large part reflects a profound crisis in Hesse's spiritual world during the 1920's while memorably portraying the protagonist's split between his humanity and his wolf-like aggression and homelessness.. عنوانها: «گرگ بیابان»؛ «گرگ بیابان - بانضمام بازخوانی و تفسیر انتقادی»؛ نویسنده: هرمان هسه؛ انتشاراتیها: (بنگاه ترجمه و نشر کتاب - اساطیر، ارغوان، فردوس، علمی فرهنگی، جامی)؛ تاریخ نخستین خوانش: ماه ژوئن سال 1974میلادی. عنوان: گرگ بیابان؛ هرمان هسه؛ مترجم: کیکاووس جهانداری؛ چاپ دیگر تهران، بنگاه ترجمه و نشر کتاب، چاپ دوم سال 1346؛ نخستین چاپ در نشر اساطیر 1368؛ در 368ص؛ شابک 9645960320؛ چاپ دوم 1376؛ شابک 9645960320؛ چاپ سوم 1383؛ چاپ چهارم 1388؛ چاپ دیگر تهران، علمی فرهنگی، 1394، در سی و هشت و 346ص؛ شابک 9786001215728؛ موضوع: داستانهای نویسندگان آلمانی زبان - سده 20م. مترجم: مرتضی ملکی؛ تهران، نشر ارغوان، 1362؛ در 293ص؛. عنوان: گرگ بیابان - بانضمام بازخوانی و تفسیر انتقادی؛ مترجم: قاسم کبیری؛ تهران، نشر فردوس، 1368؛ در 383ص؛ چاپ سوم 1376؛ چاپ چهارم 1383؛ شابک 9645509076؛ چاپ پنجم 1387؛ شابک 9643202712؛ چاپ ششم 1389؛ شابک 9789643204471؛ چاپ هشتم 1394؛. مترجم: وحید منوچهری واحد؛ تهران، جامی، 1391، در 232ص؛ شابک 9786001760778؛. گرگ بیابان نخستین بار در سال 1927میلادی، در آلمان منتشر شد، و نخستین بار در سال 1929میلادی به زبان انگلیسی ترجمه شد؛ نویسنده ی نامدار در این اثر، عناصر اتوبیوگرافی، و روانکاوی را، با هم ترکیب کرده، بخشی از رمان، بحران ژرف روحی «هرمان هسه» را، با تصویر کردن شکاف بین انسان بودن ایشان، و رفتار پرخاشگرانه و بی خانمانی خویش، همانند یک گرگ را، در طی دهه 1920میلادی، به خوانشگر مینمایاند، و ...؛. نقل از متن: (یکی بود، یکی نبود، مردی بود به نام «هاری»، ملقب به گرگ بیابان، روی دو پا راه میرفت، لباس میپوشید و انسان بود، اما با این اوصاف در واقع یک گرگ بیابان بود؛ از چیزهایی که مردمان فهمیده میتوانند بیاموزند، چیزها آموخته بود، و آدمی به نسبت باهوش بود؛ آن چه را فقط او یاد نگرفته بود، این بود که: «رضایت خاطر را در وجود خویش و زندگی خویش جستجو نماید») پایان نقل از صفحه 67؛. تاریخ بهنگام رسانی 22/07/1399هجری خورشیدی؛ ا. شربیانی"
11/04/2021,b12,r3681,51293323,Anda Cristina,28/06/2019,5,speechless
11/04/2021,b12,r3739,45106268,İlhamə,18/11/2017,5,Möhtəşəm.
11/04/2021,b12,r3766,56475676,Jamie,03/09/2019,5,Dark. Amazing
11/04/2021,b12,r3788,5892431,Sarah,12/07/2020,5,Wow
11/04/2021,b12,r3794,17324221,Macha Marvillet,26/10/2018,5,Existence. Existence.
11/04/2021,b12,r3828,7433837,Roxana Dreptu,18/08/2019,4,"After a slow start (I was a bit put off by Harry's holding himself to a much too high regard) things started getting more and more interesting, and the pages turned themselves. I liked the psychedelic notes, the opium-induced magical realism, the subtle erotic notes, the cynicism and especially the unpopular opinions on patriotism and war. On the other hand, I still think our hero is taking himself a bit too seriously, and I can't agree on some of the book's tone and take on depression. There are some mildly racist and moderate misogynistic tones, too, but I'd blame those more on the era than on the author's views.. I was impressed in particular by a passage in the rage against the machines episode, which I will leave here for future reference. From Super-Man to genocide to terrorism, the scene quickly turns into a bloodbath in the name of the greater good.. <<. Da, am spus eu, ceea ce facem noi este probabil o nebunie, dar probabil că, totuși, este bine și necesar să procedăm astfel. Nu este bine ca omenirea să-și folosească excesiv judecata, căutând să facă ordine, cu ajutorul rațiunii, în lucruri care nici nu sunt încă accesibile rațiunii. Așa apar idealuri ca ale americanilor și ale bolșevicilor, care sunt extraordinar de raționale, dar, simplificând viața într-un mod atât de naiv, o siluiesc și o secătuiesc. Imaginea omului care, odinioară, fusese un ideal înalt, a început să se transforme într-un clișeu. Poate că noi, nebunii, o vom înnobila iarăși.. >>"
11/04/2021,b12,r3863,18622356,Artemis,26/06/2020,5,wow
11/04/2021,b13,r3919,20643658,°°°·.°·..·°¯°·._.· ʜᴇʟᴇɴ Ροζουλί Εωσφόρος ·._.·°¯°·.·° .·°°° ★·.·´¯`·.·★ Ⓥⓔⓡⓝⓤⓢ Ⓟⓞⓡⓣⓘⓣⓞⓡ Ⓐⓡⓒⓐⓝⓤⓢ Ταμετούρο   Αμ,20/09/2016,5,"«Sympathy for the Devil». His name is God. Not Lucifer,not Satan,but God!!!. Satan is God in a bad mood. God in a bad mood lays our souls to waste.. «As heads is tales. Just call me LUCIFER. cop is to criminal as God is to Lucifer».. God in a good mood plays games with us.. «What’s confusing you is just THE NATURE OF MY GAME». «This song has a direct tie to the book, ""the Master and the Margarita"", is about all the history & tragedies with points throughout time. The man he is describing is the devil.The devil is asking for sympathy because he claims the reason he is not to blame is because the devil does not make you do anything. He simply sets the stage, which is the nature of his game. Look up those points in time. You should know most of them from history». Someone said.. His name --> the devil --> humanity.. A masterful song for a masterpiece.... «Please allow me to introduce myself. I'm a man of wealth and taste. I've been around for a long, long year. Stole many a man's soul to waste. [[[[[[[And I was 'round when Jesus Christ. Had his moment of doubt and pain. Made damn sure that Pilate. Washed his hands and sealed his fate]]]]]]]]]. Pleased to meet you. Hope you guess my name. But what's puzzling you. Is the nature of my game. [{I stuck around St. Petersburg. When I saw it was a time for a change. Killed the czar and his ministers. Anastasia screamed in vain}]. I rode a tank. Held a general's rank. When the blitzkrieg raged. And the bodies stank. Pleased to meet you. Hope you guess my name. Ah, what's puzzling you. Is the nature of my game. I watched with glee. While your kings and queens. Fought for ten decades. For the gods they made. Let me please introduce myself. I'm a man of wealth and taste. And I laid traps for troubadours. Who get killed before they reached Bombay. Pleased to meet you. Hope you guessed my name. (Who who). But what's puzzling you. Is the nature of my game, get down, baby. Pleased to meet you. Hope you guessed my name. But what's confusing you. Is just the nature of my game. [{JUST AS EVERY COP IS A CRIMINAL. AND ALL THE SINNERS SAINTS. AS HEADS IS TAILS. JUST CALL ME LUCIFER}]. [{Cause I'm in need of some restraint. So if you meet me. Have some courtesy. Have some sympathy, and some taste}]. Use all your well-learned politesse. Or I'll lay your soul to waste. Pleased to meet you. Hope you guessed my name. But what's puzzling you. IS THE NATURE OF MY GAME mean it, get down. Tell me baby, what's my name. Tell me honey, can you guess my name. Tell me baby, what's my name. [[[[[ tell you one time, YOU ARE TO BLAME ]]]]]. Ο συγγραφέας μας καλεί σε ένα ταξίδι χωρίς όρια.. Μια τρελή περιπέτεια και η απόλυτη ερωτική ιστορία.. Πρωταγωνιστές και συνοδοιπόροι μας ο Διάβολος και ο Χριστός.. Καταρρίπτουμε τα δεδομένα,τα χρηστά,τα χρονικά σύνορα,τα απλά. Μπαίνουμε στο μύθο του Φάουστ,αλλάζουμε τα Ευαγγέλια,κάνουμε μυστικιστικές αναζητήσεις,ενώνουμε τη φαντασία με την σοβαρότητα, εξομοιώνουμε το ρεαλισμό με τον τρυφερό λυρισμό και απο τα βάθη της μεσαιωνικής μαγείας μέχρι τη Σταλινική Μόσχα ζούμε τον διαβολικά παράφορο έρωτα του Μαίτρ και της Μαργαρίτας.. Κοιταζόμαστε στον καθρέφτη βλέποντας τα πάθη και τις αμαρτίες μας. Μαθαίνουμε ακράδαντα να πιστεύουμε πως το μεγαλύτερο αμάρτημα για τον καλό και τον κακό Θεό είναι μόνο η ΔΕΙΛΙΑ.. Αυτή τιμωρεί και τιμωρείται. Αυτή γεννάει την αιώνια δυστυχία της ανθρώπινης ύπαρξης. Ο φόβος και η δειλία είναι τα συστατικά για την πλήρη ανυπαρξία.. Παίζουμε σε ένα δαιμονικό παιχνίδι με τους ανθρώπους και τους διαβόλους.. Ο Σατανάς μαζί μας,δίπλα μας έχει εντολή απο το θεό να παίξει μαζί μας να μας προκαλέσει,να μας δείξει αλήθειες.. Στη Μόσχα,στη Ναζαρέτ,στην Καινή διαθήκη,στη συνείδηση μας,στην πουλημένη ή κατεστραμμένη ψυχή μας βρίσκονται αιώνες επαναλήψεων ιστορικών,κοινωνικών,ατομικών μυθικών ρεαλισμών.. Κάναμε περίπατο με τον Πόντιο Πιλάτο και τον Χα Νοτσρί. Ο Ιησούς τραγούδησε. Συνομιλήσαμε για πολλά με έναν γάτο και έναν κακάσχημο δαίμονα. Τα πλήθη ξετρελαμένα σε ομαδική παράκρουση τραγουδούσαν ασταμάτητα.. Ο Σατανάς πάντα δίπλα μας έκανε χρέη οικοδεσπότη και μεταφραστή.. Χορέψαμε,αγαπήσαμε,σκοτώσαμε.. Ταξιδεύουμε πάντα με γεμάτη Σελήνη.. Ποζάρουμε ως τέρατα χαμογελώντας στον καθρέφτη της ζωής.. Μπροστά μας πάντα η Μαργαρίτα,ολόγυμνη και ευτυχισμένη σέρνει το χορό στην τελετή του διαβόλου και μας καθοδηγεί.. Η επιλογή κατεύθυνσης πάντα δική μας ευθύνη.. Κύριο χαρακτηριστικό μας η ελεύθερη βούληση.. Βασικό μειονέκτημα η θνητότητα μας που ίσως θεραπεύεται μόνο με πάθη και αμαρτίες.. Μια δοκιμή ή περισσότερες θα μας πείσουν.. Καλή ανάγνωση.. Πολλούς διαβολικούς ασπασμούς."
11/04/2021,b13,r3989,8050734,Arthur Graham,19/08/2012,5,[peace. (hide spoiler). ]
11/04/2021,b13,r4115,6595648,BAM Endlessly Booked,22/07/2018,4,Audio #106
11/04/2021,b14,r4246,614778,Ahmad Sharabiani,20/10/2010,4,"959.	‭‎‎Die Leiden des jungen Werthers‭‭ = Les souffrances du jeune Werther‬ = The Sorrows of Young Werther, Johann Wolfgang von Goethe. A Autobiographical novel by Johann Wolfgang von Goethe, first published in 1774.. Most of The Sorrows of Young Werther, a story about unrequited love, is presented as a collection of letters written by Werther, a young artist of a sensitive and passionate temperament, to his friend Wilhelm.. These give an intimate account of his stay in the fictional village of Wahlheim (based on Garbenheim, near Wetzlar), whose peasants have enchanted him with their simple ways.. Spoiler Alert. There he meets Charlotte, a beautiful young girl who takes care of her siblings after the death of their mother. Werther falls in love with Charlotte despite knowing beforehand that she is engaged to a man named Albert, eleven years her senior.. Despite the pain it causes him, Werther spends the next few months cultivating a close friendship with them both. His sorrow eventually becomes so unsupportable that he is forced to leave Wahlheim for Weimar, where he makes the acquaintance of Fräulein von B. He suffers great embarrassment when he forgetfully visits a friend and unexpectedly has to face there the weekly gathering of the entire aristocratic set.. He is not tolerated and asked to leave since he is not a nobleman. He then returns to Wahlheim, where he suffers still more than before, partly because Charlotte and Albert are now married. Every day becomes a torturing reminder that Charlotte will never be able to requite his love.. She, out of pity for her friend and respect for her husband, decides that Werther must not visit her so frequently. He visits her one final time, and they are both overcome with emotion after he recites to her a passage of his own translation of Ossian.. Even before that incident, Werther had hinted at the idea that one member of the love triangle – Charlotte, Albert or Werther himself – had to die to resolve the situation. Unable to hurt anyone else or seriously consider murder, Werther sees no other choice but to take his own life.. After composing a farewell letter to be found after his death, he writes to Albert asking for his two pistols, on the pretext that he is going ""on a journey"".. Charlotte receives the request with great emotion and sends the pistols. Werther then shoots himself in the head, but does not die until twelve hours later. He is buried between two lime trees that he had mentioned frequently in his letters. The funeral is not attended by any clergy, or by Albert or Charlotte. The book ends with an intimation that Charlotte may die of a broken heart: ""I shall say nothing of...Charlotte's grief. ... Charlotte's life was despaired of."". عنوانها: «رنج‌های ورتر جوان»؛ «غم‌های ورتر جوان»؛ «س‍رگ‍ذش‍ت‌ ورت‍ر ج‍وان‌»؛ «س‍رگ‍ذش‍ت‌ ورت‍ر»؛ اثر: یوهان ولفگانگ فون گوته؛ تاریخ نخستین خوانش: بیست و هشتم ماه می سال 2003میلادی. عنوان: س‍رگ‍ذش‍ت‌ ورت‍ر؛ نویسنده: گوته؛ مت‍رج‍م: ن‍ص‍رال‍ل‍ه‌ ف‍ل‍س‍ف‍ی‌؛ ت‍ه‍ران بنگاه مطبوعاتی پروین‏‫، 1317؛ در185ص؛ چاپ دیگر ت‍ه‍ران‌ ک‍ان‍ون‌ م‍ع‍رف‍ت‌‏‫، چاپ چهارم 1333؛ در 179ص؛‬‬ کانون معرفت، 1342؛ در 184ص؛ چاپ دیگر ت‍ه‍ران‌: پ‍ژواک‌ ف‍ره‍ن‍گ‌‏‫، 1378؛ در 137ص؛ شابک 9649030433؛ موضوع: ادبیات کلاسیک از نویسندگان آلمان - سده 18م. عنوان: رنج‌های ورتر جوان - یوهان ولفگانگ فون گوته، مترجم: فریده مهدوی‌ دامغانی؛ تهران، نشر تیر، 1381؛ در 255ص؛ شابک 9646581536؛ چاپ دوم 1385، چاپ سوم 1387؛. عنوان: رنج‌های ورتر جوان - یوهان ولفگانگ فون گوته، مترجم: محمود حدادی؛ تهران، نشر ماهی، 1386؛ در 220ص؛ شابک 9789649971582؛ چاپ چهارم 1390؛ ادبیات آلمان. عنوان غم‌های ورتر جوان - یوهان‌ ولفگانگ‌ فون گوته، ترجمه: ابوذر آهنگی، محل نشر کرج، نشر نادی، تاریخ نشر 1383/02/13، شابک 9647274149؛ قطع وزیری، جلد شومیز، تعداد صفحه 224، نوبت چاپ نخست. مترجم: سعید فیروزآبادی؛ تهران، جامی، 1388، در 224ص؛ شابک 9789642575268؛. عنوان: س‍رگ‍ذش‍ت‌ ورت‍ر ج‍وان‌؛ نویسنده: گ‍وت‍ه‌؛ مترجم: ن‍ص‍رال‍ل‍ه‌ ف‍ل‍س‍ف‍ی‌؛ ت‍ه‍ران‌: پ‍ژواک‌ ف‍ره‍ن‍گ‌‏‫، 1378؛ در 137ص؛ شابک 9649030433؛. کتاب، در نخستین روزهای نشر، به برهان توجیه مسئله خودکشی، مخالفت گسترده ی روحانیان را، در پی داشت؛ و برای همین، فروش آن قدغن شد، اما هیاهوی ناشی از همان ممنوعیت، به فروش بیشتر اثر یاری رساند، و طولی نکشید که به چند زبان ترجمه شد، و شهرت فراوانی برای «گوته» به همراه آورد، و آوازه ی ایشان را، به گوش سرتاسر اروپا رساند؛ «ناپلئون» در دیدار خصوصی خود، به «گوته»، اقرار کرد، که «ورتر» را، شش یا هفت بار خوانده است. نامه‌ های «ورتر» به دوستش «ویلهلم»، از دوره‌ ای است، که زندگی «ورتر» آغاز می‌شود، او به تازگی به رابطه ‌ی عاشقانه ‌اش، با زنی به نام «لئونورا» پایان داده؛ و پس از آن؛ «ورتر»، در یک روستا مستقر شده؛ و خیال دارد زندگیش را، با طراحی، نقاشی، و گشت ‌و گذر در اطراف روستا، بگذراند؛ «ورتر» اهل کار و تلاش بسیار نیست؛ او از یک محیط شهری، و از یک زندگی اشرافی، به محیطی روستایی آمده، و در برخورد نخست، از نحوه‌ ی زندگی روستاییان، که یادآور دوران پدرسالاری باستانی است، لذت می‌برد؛ «ورتر» در طول زمان اقامتش در روستا، با دهقانان بسیاری آشنا شده، و با دو برادر کشاورز، به نام‌های «فیلیپ» و «هانس»، و جوانکی دهاتی، که عاشق صاحب‌کار بیوه ‌اش شده، دوست می‌شود؛ دیری نمی‌گذرد که «ورتر»، در جستجوهای خود در اطراف روستا، به مکانی پر دارودرخت و دلربا می‌رسد؛ دلربایی آن مکان بیشتر می‌شود آنگاه که «ورتر»، دختر جوان قاضی آن محدوده، به نام «شارلوت» را، در مجلس رقصی دیدار می‌کند؛ سرشت مشترک آن‌ها در کتابخوانی، منجر به ایجاد علاقه، در «ورتر» می‌شود؛ اما دختر با مردی خوش ‌آتیه، به نام «آلبرت» نامزد کرده، و «ورتر» تنها می‌تواند به معاشرت دوستانه قناعت کند؛ هرچه از زمان اقامت و سکونت «ورتر» در روستا می‌گذرد، بر شدت علاقه ‌ی «ورتر» افزوده می‌شود، تا جاییکه که دیگر نمی‌تواند خود را به رابطه‌ ی دوستانه، راضی کند؛ با ورود «آلبرت» به روستا، ماجرا پیچیده‌ تر می‌شود؛ «ورتر»میخواهد تا رابطه‌ ی آن‌دو را به سود خود شکراب کند، اما روزگار برای هر سه‌؛ سرنوشت پر فراز و فرودی در نظر گرفته است؛ سرنوشتی که هرگز به فکر «ورتر» خطور نمی‌کرد. نقل نمونه متن «کاش هر آدمی روزانه با خود می‌گفت بهترین کار تو در حق دوستانت این است که چشم دیدن شادی آن‌ها را داشته باشی و با شرکت در این شادی، شادمانی آن‌ها را افزون کنی؛ آیا اگر روزی دیدی جان و دل آن‌ها از حسی هولناک در عذاب است، و دلشان از غصه پریشان، عرضه داری که ذره‌ ای از رنجشان بکاهی»؛ پایان نقل. تاریخ بهنگام رسانی 24/06/1399هجری خورشیدی؛ ا. شربیانی"
11/04/2021,b14,r4315,39808008,Yash Sinojia,13/01/2019,5,A book to die for
11/04/2021,b14,r4397,55397275,Melike,29/04/2016,4,DERDOOOO
11/04/2021,b14,r4412,22704665,laia,10/01/2018,3,emo
11/04/2021,b14,r4413,42940919,ink,05/07/2019,5,big mood
11/04/2021,b14,r4419,25624412,Kike Ramos,06/08/2016,3,"Español / English. Calificación real: 2.5 Estrellas. Se cuenta la historia de Werther, un chico que ama la naturaleza y rechaza todo lo que es lógico o excesivamente razonado. El se muda a un lugar apartado y conoce a Carlota, una chica que está comprometida con otro hombre. Werther se enamora de ella y seguimos esta tragedia.. No se si leí este libro en mal momento, pero realmente me desesperó mucho. Demasiado drama. Estoy en medio de un reading slump y leer esto quizá no fue la mejor solución. Werther hace de todo un drama y sobre exagera las cosas. Todos sus problemas los genera él así que no siento empatía ni compasión por él.. Aunque reconozco por que es un libro tan importante para los orígenes del romanticismo. Las descripciones de la naturaleza y los sentimientos son muy vividas y lo mejor del libro, es por eso que le otorgó las 3 estrellas.. Recomendado para quienes gusten de un libro romántico, lleno de frases bonitas para poner por ahí en Facebook.. _____________. Real rating : 2.5 stars. In this book we follow Werther, a young guy who loves nature and dislikes a very thing that has something to do with logic. He moves in to a place far away from home and he meets Carlota, a woman who is already engaged with another man. So Werther fall in love with her and then we have this tragedy.. Maybe I just read this book in the wrong time, because it is so annoying and frustrating. There's just too much drama! I'm in the middle of a reading slump so maybe reading this wasn't the best idea. Werther makes everything a big drama and overreacts to everything. He causes all of his troubles, so I didn't feel any empathy nor compasion.. I do have to recognize that it's a really important book for tor the origin of the romantic literary movement. The descriptions of nature and emotions are the best part of this book.. I recommend this to anyone who likes romantic drama, and also nice quotes to post on Facebook or something"
11/04/2021,b14,r4472,27905975,Trini,02/04/2020,3,3.8/5 stars
11/04/2021,b14,r4534,12119094,Catarina Fernandes,10/07/2013,5,Genial.
11/04/2021,b15,r4576,614778,Ahmad Sharabiani,12/07/2009,5,"701.	Der Prozess = The Trial, Franz Kafka. The Trial is a novel written by Franz Kafka between 1914 and 1915 and published posthumously in 1925.. One of his best-known works, it tells the story of a man arrested and prosecuted by a remote, inaccessible authority, with the nature of his crime revealed neither to him nor to the reader. Heavily influenced by Dostoyevsky's Crime and Punishment and The Brothers Karamazov, Kafka even went so far as to call Dostoyevsky a blood relative.. Like Kafka's other novels, The Trial was never completed, although it does include a chapter which brings the story to an end.. محاکمه - فرانتس کافکا (نیلوفر، فرخی، نگارستان، ماهی، نیلا، کوله پشتی، ...) تاریخ نخستین خوانش: در سال 1975میلادی. عنوان: محاکمه؛ نویسنده: فرانتس کافکا؛ مترجم: حسینقلی جواهرچی؛ تهران، فرخی، 1353؛ در 216ص؛. عنوان: محاکمه؛ نویسنده: فرانتس کافکا؛ مترجم: امیرجلال الدین اعلم؛ تهران، کتابسرا، 1370، در 342ص؛ تهران، نیلوفر، 1370؛ در 342ص؛ چاپ هفتم 1387؛ چاپ یازدهم 1395؛. عنوان: محاکمه؛ نویسنده: فرانتس کافکا؛ مترجم: منوچهر بیگدلی خمسه؛ تهران، نگارستان کتاب، چاپ دوم 1395؛ در 314ص؛. عنوان: محاکمه؛ نویسنده: فرانتس کافکا؛ مترجم: علی اصغر حداد؛ تهران، ماهی، 1388؛ در 271ص؛ چاپ ششم 1393؛ شابک 9789649971544؛. مترجمهای دیگری که محاکمه را ترجمه کرده اند: خانمها و آقایان «حمید احیاء تهران، نیلا، 1392، در 100ص؛ شابک: 9786001221026»؛ «سارا رحیمی، تهران، قاصدک صبا، 1389، در 283ص؛ شابک 9786005675016»؛ «محمد رمضانی؛ تهران، کوله پشتی، 1391، در 310ص؛ شابک 9786006687087»؛ «کامل روزدار، تهران، اشاره، 1395؛ در 504ص؛ شابک 9789648936902»؛. رمانی ناتمام از «فرانتس کافکا» ست، که نخستین بار در سال 1925میلادی، چاپ شد؛ از مشهورترین آثار ایشانست؛ داستان مردیکه، به دست حاکمی خارج از صحنه، و دور از دسترس، به جرمی که ماهیت جرم، در طی داستان نیز برای خوانشگر، مشخص نمی‌شود، دستگیر و مجازات می‌شود.؛ همانند سایر آثار «کافکا»، محاکمه هم کامل نشد، اگرچه فصلی دارد، که در آن، داستان به سرانجام هم می‌رسد.؛ پس از درگذشت «کافکا»، دوست و فعال ادبی اش «ماکس برود»، نوشته‌ ها را برای چاپ آماده کردند؛ برای دانستن اینکه چه کسانی به جای «ک» تصمیم میگیرند، و سرانجام چه میشود بهتر است کتاب را خود بخوانید.؛. تاریخ بهنگام رسانی 30/05/1399هجری خورشیدی؛ ا. شربیانی"
11/04/2021,b15,r4760,6081050,Eman,29/11/2014,4,UMMM
