book_id,review_id,sentence_id,token_id,modifier_id,modifier,modified,dependency_relation
b11,r3498,s30287,t739009,m2399,first,book,amod
b11,r3499,s30310,t739357,m2400,daily,writing,amod
b11,r3504,s30363,t740495,m2401,best,book,amod
b11,r3507,s30385,t741473,m2402,talented,writer,amod
b11,r3508,s30392,t741673,m2403,other,books,amod
b11,r3508,s30394,t741734,m2404,first,book,amod
b11,r3508,s30394,t741735,m2405,spiritual,book,amod
b11,r3513,s30435,t742740,m2406,actual,style,amod
b11,r3513,s30437,t742807,m2407,good,writing,amod
b11,r3515,s30452,t743191,m2408,wwii,writer,amod
b11,r3520,s30488,t744091,m2409,entertaining,book,amod
b11,r3521,s30497,t744364,m2410,actual,book,amod
b11,r3521,s30497,t744365,m2411,physical,book,amod
b11,r3523,s30512,t744698,m2412,counter,book,amod
b11,r3530,s30565,t745709,m2413,such,books,amod
b11,r3530,s30566,t745732,m2414,historical,books,amod
b11,r3530,s30568,t745797,m2415,such,book,amod
b11,r3530,s30568,t745806,m2416,such,books,amod
b11,r3535,s30598,t746205,m2417,beautiful,book,amod
b11,r3541,s30623,t746712,m2418,quotable,books,amod
b11,r3541,s30623,t746714,m2419,full,books,amod
b11,r3542,s30627,t746788,m2420,eloquent,written,amod
b12,r3578,s30698,t748044,m2421,profound,book,amod
b12,r3585,s30820,t751062,m2422,many,books,amod
b12,r3587,s30844,t751562,m2423,dumbest,book,amod
b12,r3587,s30844,t751563,m2424,important,book,amod
b12,r3600,s30915,t753509,m2425,provoking,books,amod
b12,r3602,s31053,t757685,m2426,great,writers,amod
b12,r3637,s31073,t758034,m2427,other,book,amod
b12,r3637,s31075,t758136,m2428,fantastic,book,amod
b12,r3639,s31111,t759015,m2429,many,books,amod
b12,r3639,s31111,t759019,m2430,many,writers,amod
b12,r3639,s31111,t759023,m2431,worse,writers,amod
b12,r3640,s31119,t759134,m2432,old,books,amod
b12,r3653,s31203,t760767,m2433,intelligent,writer,amod
b12,r3654,s31226,t761144,m2434,great,book,amod
b12,r3657,s31258,t761644,m2435,81st,book,amod
b12,r3657,s31259,t761654,m2436,most,book,amod
b12,r3657,s31260,t761673,m2437,beautiful,book,amod
b12,r3658,s31332,t762914,m2438,good,book,amod
b12,r3843,s31364,t763513,m2439,philosophical,book,amod
b12,r3852,s31382,t763964,m2440,other,books,amod
b12,r3860,s31422,t764664,m2441,particular,book,amod
b12,r3860,s31424,t764680,m2442,first,book,amod
b12,r3866,s31432,t764869,m2443,aging,writers,amod
b12,r3866,s31432,t764870,m2444,pale,writers,amod
b12,r3866,s31432,t764871,m2445,male,writers,amod
b12,r3866,s31432,t764877,m2446,aging,writer,amod
b12,r3866,s31432,t764878,m2447,pale,writer,amod
b13,r3899,s31489,t766203,m2448,fellow,writers,amod
b13,r3899,s31540,t767460,m2449,fellow,writers,amod
b13,r3900,s31597,t768767,m2450,other,books,amod
b13,r3901,s31687,t770730,m2452,embittered,author,amod
b13,r3903,s31766,t772659,m2453,former,books,amod
b13,r3906,s31864,t774893,m2454,rare,books,amod
b13,r3906,s31894,t775597,m2455,repressed,authors,amod
b13,r3907,s31932,t776484,m2456,obscure,author,amod
b13,r3907,s31932,t776486,m2457,poor,author,amod
b13,r3908,s31940,t776715,m2459,older,author,amod
b13,r3908,s31940,t776718,m2460,weary,author,amod
b13,r3911,s31988,t777694,m2461,different,style,amod
b13,r3911,s31988,t777697,m2462,fic,style,amod
b13,r3911,s31989,t777733,m2463,incredible,book,amod
b13,r3912,s32033,t778333,m2464,astonishing,book,amod
b13,r3914,s32061,t778921,m2465,approoved,writers,amod
b13,r3914,s32062,t778993,m2466,censored,books,amod
b13,r3921,s32293,t784271,m2467,best,books,amod
b13,r3924,s32346,t785194,m2468,poor,writer,amod
b13,r3926,s32399,t786432,m2469,other,writers,amod
b13,r3927,s32419,t786938,m2470,favorite,books,amod
b13,r3928,s32432,t787185,m2471,renowned,writer,amod
b13,r3929,s32446,t787662,m2472,difficult,book,amod
b13,r3931,s32518,t789343,m2473,sad,book,amod
b13,r3933,s32595,t791325,m2474,nutty,book,amod
b13,r3933,s32595,t791327,m2475,anarchic,book,amod
b13,r3933,s32595,t791334,m2476,dogmatic,book,amod
b13,r3934,s32602,t791740,m2478,unusual,book,amod
b13,r3934,s32619,t792228,m2479,dangerous,book,amod
b13,r3934,s32620,t792249,m2480,excellent,writing,amod
b13,r3935,s32627,t792377,m2481,classic,book,amod
b13,r3935,s32627,t792403,m2482,many,books,amod
b13,r3935,s32627,t792404,m2483,other,books,amod
b13,r3935,s32639,t792627,m2484,few,books,amod
b13,r3935,s32642,t792660,m2485,different,books,amod
b13,r3941,s32751,t795323,m2486,leaden,book,amod
b13,r3941,s32751,t795325,m2487,murky,book,amod
b13,r3942,s32758,t795478,m2488,controversial,book,amod
b13,r3943,s32770,t795736,m2489,banned,books,amod
b13,r3947,s32822,t797041,m2490,former,writer,amod
b13,r3950,s32865,t798346,m2491,unique,books,amod
b13,r3952,s32901,t799341,m2492,great,book,amod
b13,r3955,s32942,t800344,m2493,other,writers,amod
b13,r3955,s32942,t800361,m2494,successful,authors,amod
b13,r3959,s33032,t802966,m2496,incredible,book,amod
b13,r3961,s33042,t803177,m2497,great,book,amod
b13,r3965,s33094,t804571,m2498,brilliant,books,amod
b13,r3965,s33106,t805493,m2499,scrubbed,books,amod
b13,r3965,s33106,t805497,m2500,banned,authors,amod
b13,r3968,s33150,t806183,m2501,boring,book,amod
b13,r3974,s33212,t807397,m2502,favourite,book,amod
b13,r3979,s33372,t809689,m2503,reading,book,amod
b13,r3980,s33377,t809955,m2504,different,style,amod
b13,r3981,s33392,t810547,m2505,soviet,writer,amod
b13,r3984,s33470,t812548,m2506,personal,style,amod
b13,r3985,s33599,t815789,m2507,failed,writer,amod
b13,r3985,s33627,t816672,m2508,talented,writer,amod
b13,r3985,s33627,t816689,m2509,other,writer,amod
b13,r3985,s33627,t816690,m2510,foreign,writer,amod
b13,r3989,s33704,t818647,m2511,favorite,book,amod
b13,r3990,s33708,t818735,m2512,favourite,book,amod
b13,r3992,s33713,t818793,m2513,best,books,amod
b13,r3992,s33715,t818860,m2514,gorgeous,book,amod
b13,r3992,s33718,t818975,m2515,favourite,books,amod
b13,r3994,s33762,t819811,m2516,critical,book,amod
b13,r3995,s33771,t819967,m2517,rare,book,amod
b13,r3997,s33812,t820727,m2518,jewish,writer,amod
b13,r3998,s33828,t821148,m2519,great,book,amod
b13,r3998,s33828,t821153,m2520,burning,book,amod
b13,r3998,s33835,t821334,m2521,good,book,amod
b13,r3999,s33846,t821569,m2522,other,books,amod
b13,r3999,s33849,t821633,m2523,whole,book,amod
b13,r3999,s33849,t821634,m2524,other,book,amod
b13,r4000,s33851,t821679,m2525,read,books,amod
b13,r4000,s33854,t821726,m2526,favorite,books,amod
b13,r4001,s33860,t821862,m2527,laden,book,amod
b13,r4002,s33895,t822680,m2528,strangest,books,amod
b13,r4002,s33895,t822683,m2529,bizarre,books,amod
b13,r4003,s33919,t823539,m2530,young,writer,amod
b13,r4003,s33929,t823705,m2531,complex,book,amod
b13,r4012,s34041,t825642,m2532,only,book,amod
b13,r4012,s34085,t826485,m2533,entire,book,amod
b13,r4012,s34086,t826507,m2534,many,books,amod
b13,r4012,s34086,t826508,m2535,other,books,amod
b13,r4012,s34094,t826787,m2536,full,book,amod
b13,r4013,s34099,t826872,m2537,other,books,amod
b13,r4018,s34176,t828401,m2538,many,writers,amod
b13,r4018,s34176,t828402,m2539,great,writers,amod
b13,r4021,s34296,t831141,m2541,creative,books,amod
b13,r4023,s34316,t831594,m2542,good,book,amod
b13,r4024,s34326,t831773,m2543,spectacular,books,amod
b13,r4033,s34409,t833760,m2544,official,writers,amod
b13,r4034,s34447,t835107,m2545,spiritual,book,amod
b13,r4034,s34448,t835137,m2546,traditional,book,amod
b13,r4035,s34469,t835692,m2547,profound,books,amod
b13,r4035,s34469,t835695,m2548,entertaining,books,amod
b13,r4042,s34516,t836985,m2549,absurd,book,amod
b13,r4047,s34547,t837798,m2551,shifting,style,amod
b13,r4049,s34556,t837902,m2552,favorite,books,amod
b13,r4052,s34578,t838813,m2553,muscovite,author,amod
b13,r4061,s34708,t841622,m2554,more,books,amod
b13,r4061,s34802,t842625,m2555,damned,book,amod
b13,r4061,s34825,t842774,m2556,next,book,amod
b13,r4064,s34881,t844264,m2557,top,books,amod
b13,r4064,s34881,t844298,m2558,amazing,book,amod
b13,r4069,s34904,t844986,m2559,powerful,book,amod
b13,r4076,s35051,t848204,m2560,more,books,amod
b13,r4077,s35059,t848305,m2561,read,books,amod
b13,r4078,s35069,t848616,m2562,imaginative,book,amod
b13,r4079,s35082,t848841,m2563,new,book,amod
b13,r4084,s35119,t849618,m2564,aleksandr,books,amod
b13,r4085,s35143,t850394,m2565,fine,writing,amod
b13,r4085,s35143,t850447,m2566,other,authors,amod
b13,r4087,s35196,t851752,m2567,favorite,book,amod
b13,r4087,s35197,t851821,m2568,wonderful,books,amod
b13,r4087,s35197,t851827,m2569,great,writer,amod
b13,r4089,s35220,t852467,m2570,fantastic,book,amod
b13,r4089,s35221,t852471,m2571,excellent,book,amod
b13,r4089,s35221,t852473,m2572,excellent,book,amod
b13,r4089,s35221,t852475,m2573,excellent,book,amod
b13,r4089,s35223,t852492,m2574,second,book,amod
b13,r4089,s35230,t852631,m2575,direct,book,amod
b13,r4090,s35248,t852832,m2576,interesting,book,amod
b13,r4090,s35252,t852903,m2577,funny,book,amod
b13,r4095,s35274,t853637,m2578,few,books,amod
b13,r4095,s35274,t853650,m2579,best,book,amod
b13,r4097,s35279,t853722,m2580,creative,writing,amod
b13,r4099,s35284,t853812,m2582,favourite,book,amod
b13,r4101,s35293,t853944,m2583,literary,writers,amod
b13,r4101,s35314,t854444,m2584,soviet,style,amod
b13,r4104,s35354,t855584,m2585,write,style,amod
b13,r4107,s35400,t857030,m2586,accomplished,writer,amod
b13,r4110,s35421,t857712,m2587,last,book,amod
b13,r4111,s35424,t857748,m2588,best,book,amod
b13,r4111,s35425,t857757,m2589,fantastic,book,amod
b13,r4112,s35440,t858159,m2590,read,book,amod
b13,r4112,s35458,t858890,m2591,wonderful,book,amod
b13,r4112,s35459,t858937,m2592,read,book,amod
b13,r4115,s35504,t860069,m2593,comical,book,amod
b13,r4116,s35517,t860282,m2594,thwarted,writer,amod
b13,r4117,s35529,t860699,m2595,several,books,amod
b13,r4117,s35536,t860910,m2598,first,book,amod
b13,r4124,s35697,t864719,m2600,collected,writings,amod
b13,r4124,s35709,t865234,m2601,british,author,amod
b13,r4128,s35849,t866282,m2602,many,books,amod
b13,r4128,s35873,t866664,m2604,huge,book,amod
b13,r4128,s35880,t866815,m2605,great,book,amod
b13,r4128,s35880,t866825,m2606,important,book,amod
b13,r4130,s35910,t867508,m2607,reading,book,amod
b13,r4130,s35924,t867798,m2608,unique,book,amod
b13,r4131,s35947,t868290,m2609,vivid,writing,amod
b13,r4131,s35950,t868316,m2610,unique,book,amod
b13,r4135,s35979,t869053,m2611,fictional,author,amod
b13,r4139,s36022,t869996,m2612,great,book,amod
b13,r4141,s36039,t870393,m2613,enjoyable,book,amod
b13,r4144,s36053,t870708,m2614,great,books,amod
b13,r4148,s36067,t870933,m2615,favorite,book,amod
b13,r4150,s36070,t870970,m2616,surreal,book,amod
b13,r4154,s36106,t871689,m2617,astonishing,book,amod
b13,r4155,s36134,t872490,m2618,institutionalized,writer,amod
b13,r4155,s36174,t873137,m2619,fun,book,amod
b13,r4156,s36189,t873531,m2620,own,book,amod
b13,r4156,s36189,t873544,m2621,feckless,writer,amod
b13,r4156,s36189,t873556,m2622,many,writers,amod
b13,r4156,s36189,t873557,m2623,talented,writers,amod
b13,r4156,s36189,t873558,m2624,young,writers,amod
b13,r4156,s36199,t873753,m2625,soviet,style,amod
b13,r4158,s36223,t874458,m2626,other,books,amod
b13,r4158,s36238,t874842,m2627,good,book,amod
b13,r4162,s36277,t875852,m2628,favorite,book,amod
b13,r4163,s36285,t876062,m2629,banned,book,amod
b13,r4164,s36290,t876163,m2630,bizarre,book,amod
b13,r4164,s36294,t876322,m2631,bigger,books,amod
b13,r4164,s36294,t876333,m2632,big,books,amod
b13,r4165,s36295,t876346,m2633,favourite,books,amod
b13,r4169,s36314,t876832,m2634,great,writers,amod
b13,r4179,s36412,t878662,m2636,full,book,amod
b13,r4179,s36414,t878702,m2637,read,books,amod
b13,r4179,s36451,t879450,m2638,persecuted,writer,amod
b13,r4180,s36479,t880054,m2639,challenging,book,amod
b13,r4180,s36479,t880056,m2640,chaotic,book,amod
b13,r4181,s36494,t880475,m2641,entire,book,amod
b13,r4181,s36530,t881269,m2642,entire,book,amod
b13,r4182,s36556,t881915,m2643,favorite,books,amod
b13,r4183,s36562,t882085,m2644,favorite,books,amod
b13,r4183,s36562,t882111,m2645,excellent,writing,amod
b13,r4187,s36591,t882984,m2646,first,book,amod
b13,r4188,s36593,t883055,m2647,powerful,book,amod
b14,r4229,s36619,t883652,m2648,dangerous,book,amod
b14,r4233,s36643,t884225,m2649,more,writers,amod
b14,r4233,s36643,t884226,m2650,classic,writers,amod
b14,r4233,s36644,t884245,m2651,dead,writer,amod
b14,r4233,s36644,t884247,m2652,bad,writer,amod
b14,r4233,s36650,t884439,m2654,first,book,amod
b14,r4235,s36673,t884761,m2655,entire,book,amod
b14,r4235,s36675,t884795,m2656,entire,book,amod
b14,r4238,s36721,t885959,m2657,beautiful,book,amod
b14,r4240,s36736,t886196,m2658,first,writer,amod
b14,r4240,s36743,t886390,m2659,wrong,book,amod
b14,r4240,s36749,t886498,m2660,most,writers,amod
b14,r4241,s36796,t887597,m2661,short,book,amod
b14,r4245,s36828,t888440,m2662,certain,writers,amod
b14,r4245,s36851,t889085,m2663,goethe,writing,amod
b14,r4245,s36851,t889087,m2664,beautiful,writing,amod
b14,r4251,s36911,t890827,m2665,beautiful,writing,amod
b14,r4252,s36914,t890926,m2666,favorite,books,amod
b14,r4252,s36918,t890966,m2667,amazing,book,amod
b14,r4253,s36920,t891054,m2668,famous,book,amod
b14,r4255,s36951,t892508,m2669,beautiful,written,amod
b14,r4261,s37113,t896243,m2670,same,style,amod
b14,r4262,s37126,t896435,m2671,imaginary,author,amod
b14,r4262,s37137,t896625,m2672,great,book,amod
b14,r4271,s37225,t897935,m2673,sane,book,amod
b14,r4271,s37225,t897938,m2674,homeric,book,amod
b14,r4271,s37225,t897939,m2675,first,book,amod
b14,r4271,s37225,t897945,m2676,mad,book,amod
b14,r4271,s37225,t897947,m2677,second,book,amod
b14,r4274,s37243,t898389,m2678,best,books,amod
b14,r4277,s37258,t898650,m2679,other,books,amod
b14,r4277,s37273,t899094,m2680,favorite,book,amod
b14,r4282,s37317,t900297,m2681,many,books,amod
b14,r4283,s37344,t901166,m2682,important,book,amod
b14,r4285,s37387,t902007,m2683,beautiful,book,amod
b14,r4285,s37387,t902009,m2684,sad,book,amod
b14,r4286,s37396,t902171,m2685,classic,books,amod
b14,r4290,s37427,t902807,m2686,powerful,book,amod
b14,r4291,s37487,t904511,m2687,beautiful,writing,amod
b14,r4296,s37577,t906400,m2688,beautiful,book,amod
b14,r4296,s37577,t906410,m2689,dangerous,book,amod
b14,r4298,s37603,t906961,m2690,many,writers,amod
b14,r4298,s37603,t906962,m2691,great,writers,amod
b14,r4302,s37638,t907723,m2692,favourite,books,amod
b14,r4302,s37644,t907830,m2693,old,book,amod
b14,r4303,s37670,t908397,m2694,little,book,amod
b14,r4305,s37718,t909099,m2695,good,books,amod
b14,r4305,s37718,t909100,m2696,audio,books,amod
b14,r4310,s37752,t909770,m2697,autobiographical,book,amod
b14,r4310,s37758,t909996,m2698,good,writer,amod
b14,r4310,s37762,t910096,m2699,epistolary,style,amod
b14,r4310,s37762,t910100,m2700,short,book,amod
b14,r4319,s37846,t911409,m2701,dangerous,book,amod
b14,r4319,s37853,t911582,m2702,good,book,amod
b14,r4321,s37859,t911701,m2703,second,book,amod
b14,r4321,s37861,t911780,m2704,prominent,author,amod
b14,r4321,s37887,t912393,m2705,first,book,amod
b14,r4332,s38024,t915512,m2706,other,books,amod
b14,r4335,s38064,t916425,m2707,little,book,amod
b14,r4343,s38102,t917124,m2708,whole,book,amod
b14,r4349,s38191,t919371,m2709,other,authors,amod
b14,r4349,s38191,t919372,m2710,romantic,authors,amod
b14,r4352,s38202,t919622,m2711,worst,books,amod
b14,r4356,s38213,t919758,m2712,fine,style,amod
b14,r4358,s38219,t919856,m2713,beautiful,book,amod
b14,r4366,s38306,t921330,m2714,famous,book,amod
b14,r4366,s38306,t921358,m2715,other,books,amod
b14,r4366,s38306,t921359,m2716,famous,books,amod
b14,r4370,s38327,t921785,m2717,few,writers,amod
b14,r4371,s38335,t921910,m2718,beautiful,books,amod
b14,r4371,s38335,t921913,m2719,intense,books,amod
b14,r4372,s38342,t922060,m2720,worthless,books,amod
b14,r4383,s38390,t922965,m2721,little,book,amod
b14,r4383,s38407,t923796,m2722,good,book,amod
b14,r4385,s38491,t926568,m2723,first,book,amod
b14,r4385,s38491,t926605,m2724,first,writer,amod
b14,r4385,s38491,t926608,m2725,medieval,writer,amod
b14,r4385,s38493,t926837,m2727,favorite,book,amod
b14,r4389,s38530,t927509,m2728,great,writer,amod
b14,r4389,s38532,t927572,m2730,great,book,amod
b14,r4389,s38532,t927575,m2731,short,book,amod
b14,r4401,s38608,t929088,m2732,many,books,amod
b14,r4405,s38647,t930054,m2733,powerful,books,amod
b14,r4405,s38652,t930111,m2734,favourite,author,amod
b14,r4405,s38657,t930202,m2735,best,book,amod
b14,r4414,s38760,t933929,m2736,short,book,amod
b14,r4440,s38860,t935671,m2737,good,writer,amod
b14,r4442,s38896,t936254,m2738,literary,style,amod
b14,r4457,s38998,t939225,m2739,epistolary,style,amod
b14,r4457,s39000,t939289,m2740,epistolary,style,amod
b14,r4461,s39050,t940559,m2742,many,writers,amod
b14,r4461,s39050,t940560,m2743,future,writers,amod
b14,r4462,s39071,t941186,m2744,boring,book,amod
b14,r4463,s39076,t941244,m2745,deep,book,amod
b14,r4463,s39091,t941864,m2746,sad,written,amod
b14,r4465,s39114,t942552,m2747,first,style,amod
b14,r4468,s39150,t943967,m2748,little,book,amod
b14,r4471,s39183,t945075,m2749,few,authors,amod
b14,r4472,s39198,t945496,m2750,powerful,book,amod
b14,r4473,s39204,t945708,m2751,dramatic,style,amod
b14,r4473,s39207,t945889,m2752,sturm,book,amod
b14,r4474,s39220,t946111,m2753,poetic,style,amod
b14,r4479,s39279,t947073,m2754,first,book,amod
b14,r4480,s39289,t947310,m2755,short,book,amod
b14,r4484,s39319,t948000,m2756,important,writer,amod
b14,r4490,s39351,t948796,m2757,difficult,book,amod
b14,r4491,s39357,t948927,m2758,good,books,amod
b14,r4495,s39375,t949362,m2759,amazing,book,amod
b14,r4496,s39382,t949550,m2760,little,book,amod
b14,r4502,s39408,t950103,m2761,greatest,writers,amod
b14,r4510,s39439,t950581,m2762,read,books,amod
b14,r4521,s39456,t950877,m2763,boring,books,amod
b14,r4528,s39470,t951021,m2764,epistolary,style,amod
b14,r4528,s39515,t951817,m2765,beautiful,writing,amod
b15,r4561,s39687,t955262,m2766,most,books,amod
b15,r4565,s39743,t956531,m2767,best,books,amod
b15,r4566,s39747,t956900,m2768,disturbing,books,amod
b15,r4566,s39750,t956968,m2769,other,book,amod
b15,r4566,s39750,t956969,m2770,unfinished,book,amod
b15,r4568,s39800,t957778,m2771,academic,writing,amod
b15,r4570,s39882,t959534,m2772,surrealistic,writers,amod
b15,r4582,s40152,t965452,m2773,great,book,amod
b15,r4582,s40153,t965476,m2774,great,book,amod
b15,r4582,s40154,t965537,m2775,own,book,amod
b15,r4583,s40165,t965766,m2776,hateful,book,amod
b15,r4583,s40167,t965800,m2777,decent,books,amod
b15,r4584,s40192,t966362,m2778,tough,writer,amod
b15,r4586,s40211,t966962,m2779,visual,style,amod
b15,r4589,s40249,t968293,m2780,realistic,book,amod
b15,r4590,s40264,t968570,m2781,alienating,book,amod
b15,r4590,s40283,t969073,m2782,filled,style,amod
b15,r4590,s40283,t969075,m2783,absurd,style,amod
b15,r4592,s40313,t969745,m2784,favorite,writers,amod
b15,r4592,s40327,t970020,m2785,great,writer,amod
b15,r4594,s40395,t970890,m2786,good,writer,amod
b15,r4594,s40397,t970939,m2787,great,writer,amod
b15,r4594,s40398,t970968,m2788,great,writer,amod
b15,r4599,s40532,t974326,m2789,acclaimed,authors,amod
b15,r4599,s40532,t974337,m2791,jewish,writers,amod
b15,r4599,s40533,t974363,m2792,talented,writers,amod
b15,r4602,s40558,t974870,m2793,pointless,book,amod
b15,r4603,s40572,t975224,m2794,first,book,amod
b15,r4603,s40577,t975370,m2795,next,book,amod
b15,r4609,s40644,t976947,m2796,own,writing,amod
b15,r4615,s40691,t978038,m2797,fragmentary,book,amod
b15,r4615,s40738,t978834,m2798,other,writings,amod
b15,r4619,s40788,t979865,m2799,surreal,books,amod
b15,r4620,s40798,t980044,m2800,favorite,books,amod
b15,r4624,s40837,t981071,m2801,other,authors,amod
b15,r4625,s40846,t981206,m2802,unpleasant,book,amod
b15,r4632,s40944,t983190,m2804,raising,writing,amod
b15,r4634,s41032,t984814,m2805,great,authors,amod
b15,r4634,s41032,t984815,m2806,classical,authors,amod
b15,r4634,s41033,t984825,m2808,simple,style,amod
b15,r4635,s41040,t984977,m2809,strangest,book,amod
b15,r4635,s41044,t985095,m2810,other,book,amod
b15,r4653,s41244,t989430,m2811,bravest,writing,amod
b15,r4653,s41247,t989523,m2812,magnificent,book,amod
b15,r4653,s41249,t989559,m2813,courageous,book,amod
b15,r4654,s41256,t989677,m2814,actual,writing,amod
b15,r4655,s41268,t989833,m2815,gifted,writer,amod
b15,r4656,s41277,t990173,m2816,other,books,amod
b15,r4662,s41376,t991966,m2817,bad,book,amod
b15,r4665,s41403,t992574,m2818,strangest,books,amod
b15,r4666,s41425,t993062,m2819,unpublished,writings,amod
b15,r4666,s41429,t993215,m2820,best,books,amod
b15,r4668,s41439,t993569,m2821,many,authors,amod
b15,r4669,s41451,t993887,m2822,important,authors,amod
b15,r4672,s41466,t994237,m2823,small,book,amod
b15,r4672,s41494,t995437,m2824,weird,book,amod
b15,r4672,s41494,t995438,m2825,little,book,amod
b15,r4674,s41507,t995656,m2826,ambitious,book,amod
b15,r4676,s41531,t996407,m2827,aforementioned,writers,amod
b15,r4679,s41569,t997148,m2829,winning,writer,amod
b15,r4684,s41644,t998641,m2830,incredible,book,amod
b15,r4685,s41654,t998990,m2831,other,books,amod
b15,r4686,s41659,t999100,m2832,good,book,amod
b15,r4686,s41661,t999140,m2833,favorite,book,amod
b15,r4695,s41778,t1001373,m2834,amazing,writer,amod
b15,r4700,s41823,t1002194,m2835,actual,book,amod
b15,r4708,s41855,t1002705,m2836,loving,author,amod
b15,r4708,s41857,t1002744,m2837,notorious,writer,amod
b15,r4709,s41911,t1004051,m2838,successful,book,amod
b15,r4717,s42045,t1006822,m2839,horrible,book,amod
b15,r4725,s42071,t1007179,m2840,many,books,amod
b15,r4729,s42166,t1009380,m2841,unique,style,amod
b15,r4730,s42180,t1009799,m2842,disturbing,book,amod
b15,r4731,s42182,t1009828,m2843,other,writer,amod
b15,r4733,s42214,t1010753,m2844,other,book,amod
b15,r4737,s42283,t1011865,m2845,good,book,amod
b15,r4737,s42288,t1011892,m2846,whole,book,amod
b15,r4743,s42318,t1012380,m2848,great,book,amod
b15,r4756,s42423,t1015776,m2849,open,books,amod
b15,r4758,s42486,t1017005,m2850,great,books,amod
b15,r4758,s42491,t1017242,m2851,other,writers,amod
b15,r4758,s42492,t1017289,m2852,critical,writings,amod
b15,r4766,s42590,t1019924,m2853,great,writer,amod
b15,r4767,s42596,t1020004,m2854,entire,book,amod
b15,r4768,s42603,t1020117,m2855,first,book,amod
b15,r4770,s42616,t1020369,m2856,good,book,amod
b15,r4771,s42620,t1020495,m2857,typical,book,amod
b15,r4773,s42623,t1020628,m2858,amazing,book,amod
b15,r4773,s42625,t1020647,m2859,few,books,amod
b15,r4776,s42651,t1021487,m2860,written,book,amod
b15,r4779,s42722,t1022809,m2861,few,books,amod
b15,r4789,s42849,t1025572,m2862,favorite,writer,amod
b15,r4789,s42852,t1025619,m2863,boring,style,amod
b15,r4791,s42885,t1026256,m2865,formal,style,amod
b15,r4791,s42885,t1026258,m2866,elegant,style,amod
b15,r4791,s42900,t1026698,m2867,delightful,style,amod
b15,r4792,s42910,t1026982,m2868,prose,style,amod
b15,r4792,s42914,t1027106,m2869,beautiful,writing,amod
b15,r4792,s42937,t1027697,m2870,specific,style,amod
b15,r4792,s42941,t1027816,m2871,other,book,amod
b15,r4798,s43049,t1030479,m2872,unfinished,book,amod
b15,r4798,s43049,t1030501,m2873,other,book,amod
b15,r4799,s43056,t1030679,m2874,ominous,style,amod
b15,r4807,s43103,t1031918,m2875,greatest,books,amod
b15,r4822,s43161,t1032994,m2876,didactic,writer,amod
b15,r4822,s43177,t1033494,m2877,profound,book,amod
b15,r4823,s43201,t1034194,m2878,certain,book,amod
b15,r4823,s43201,t1034197,m2879,amazing,book,amod
b15,r4825,s43244,t1035135,m2880,provoking,book,amod
b15,r4825,s43244,t1035137,m2881,symbolic,book,amod
b15,r4829,s43295,t1036084,m2882,disturbing,books,amod
b15,r4830,s43301,t1036169,m2883,inferior,books,amod
b15,r4837,s43329,t1036963,m2884,whole,books,amod
b15,r4843,s43401,t1039128,m2885,stenographic,style,amod
b15,r4848,s43420,t1039679,m2886,fifth,book,amod
b15,r4851,s43476,t1041062,m2887,entertaining,book,amod
b15,r4851,s43491,t1041458,m2888,relevant,book,amod
b15,r4856,s43532,t1042847,m2889,first,book,amod
b16,r4888,s43559,t1043465,m2890,great,book,amod
b16,r4895,s43724,t1048415,m2891,many,books,amod
b16,r4895,s43734,t1048588,m2892,small,book,amod
b16,r4898,s43806,t1050405,m2893,interesting,book,amod
b16,r4898,s43806,t1050406,m2894,little,book,amod
b16,r4898,s43808,t1050437,m2895,brilliant,book,amod
b16,r4898,s43808,t1050438,m2896,small,book,amod
b16,r4901,s43930,t1053034,m2897,existentialist,book,amod
b16,r4904,s43983,t1054129,m2898,laconic,style,amod
b16,r4905,s44009,t1054656,m2899,short,book,amod
b16,r4910,s44134,t1056807,m2900,laudable,writing,amod
b16,r4914,s44362,t1062199,m2901,sparse,style,amod
b16,r4915,s44380,t1062903,m2902,open,book,amod
b16,r4919,s44464,t1064545,m2903,5star,books,amod
b16,r4919,s44464,t1064546,m2904,favourite,books,amod
b16,r4921,s44484,t1065150,m2905,common,book,amod
b16,r4924,s44597,t1067733,m2906,small,book,amod
b16,r4927,s44646,t1068914,m2907,new,book,amod
b16,r4927,s44646,t1068933,m2908,creative,writing,amod
b16,r4927,s44657,t1069241,m2909,brilliant,author,amod
b16,r4927,s44713,t1070610,m2910,provoking,book,amod
b16,r4927,s44714,t1070647,m2911,remarkable,author,amod
b16,r4929,s44739,t1071287,m2912,short,book,amod
b16,r4929,s44740,t1071344,m2913,fascinating,book,amod
b16,r4932,s44807,t1072601,m2914,favorite,book,amod
b16,r4932,s44808,t1072672,m2915,fabulous,book,amod
b16,r4932,s44818,t1072904,m2916,influential,books,amod
b16,r4934,s44931,t1074675,m2917,other,writings,amod
b16,r4940,s45118,t1078086,m2918,creative,writers,amod
b16,r4941,s45123,t1078301,m2919,conventional,style,amod
b16,r4942,s45126,t1078326,m2920,best,books,amod
b16,r4944,s45170,t1079217,m2921,little,book,amod
b16,r4945,s45231,t1080249,m2922,fine,book,amod
b16,r4945,s45236,t1080321,m2923,known,book,amod
b16,r4945,s45241,t1080390,m2924,little,book,amod
b16,r4948,s45267,t1080964,m2925,other,books,amod
b16,r4948,s45270,t1081059,m2926,other,books,amod
