book_id,review_id,sentence_id,token_id,modifier_id,modifier,modified,dependency_relation
b13,r3957,s36062,t879736,m2632,banned,books,amod
b13,r3961,s36114,t881041,m2633,former,writer,amod
b13,r3964,s36157,t882346,m2634,unique,books,amod
b13,r3966,s36193,t883341,m2635,great,book,amod
b13,r3969,s36234,t884344,m2636,other,writers,amod
b13,r3969,s36234,t884361,m2637,successful,authors,amod
b13,r3971,s36289,t886359,m2638,russian,style,amod
b13,r3973,s36324,t886966,m2639,incredible,book,amod
b13,r3975,s36334,t887177,m2640,great,book,amod
b13,r3979,s36386,t888571,m2641,brilliant,books,amod
b13,r3979,s36398,t889493,m2642,scrubbed,books,amod
b13,r3979,s36398,t889497,m2643,banned,authors,amod
b13,r3982,s36442,t890183,m2644,boring,book,amod
b13,r3988,s36504,t891397,m2645,favourite,book,amod
b13,r3993,s36664,t893689,m2646,reading,book,amod
b13,r3994,s36669,t893955,m2647,different,style,amod
b13,r3995,s36684,t894547,m2648,soviet,writer,amod
b13,r3998,s36762,t896540,m2649,personal,style,amod
b13,r3999,s36891,t899781,m2650,failed,writer,amod
b13,r3999,s36919,t900664,m2651,talented,writer,amod
b13,r3999,s36919,t900681,m2652,other,writer,amod
b13,r3999,s36919,t900682,m2653,foreign,writer,amod
b13,r4003,s36996,t902639,m2654,favorite,book,amod
b13,r4004,s37000,t902727,m2655,favourite,book,amod
b13,r4006,s37005,t902785,m2656,best,books,amod
b13,r4006,s37007,t902852,m2657,gorgeous,book,amod
b13,r4006,s37010,t902967,m2658,favourite,books,amod
b13,r4008,s37054,t903803,m2659,critical,book,amod
b13,r4009,s37063,t903959,m2660,rare,book,amod
b13,r4011,s37104,t904719,m2661,jewish,writer,amod
b13,r4012,s37120,t905140,m2662,great,book,amod
b13,r4012,s37120,t905145,m2663,burning,book,amod
b13,r4012,s37127,t905326,m2664,good,book,amod
b13,r4013,s37138,t905561,m2665,other,books,amod
b13,r4013,s37141,t905625,m2666,whole,book,amod
b13,r4013,s37141,t905626,m2667,other,book,amod
b13,r4014,s37143,t905671,m2668,read,books,amod
b13,r4014,s37146,t905718,m2669,favorite,books,amod
b13,r4015,s37152,t905854,m2670,laden,book,amod
b13,r4016,s37187,t906672,m2671,strangest,books,amod
b13,r4016,s37187,t906675,m2672,bizarre,books,amod
b13,r4017,s37211,t907531,m2673,young,writer,amod
b13,r4017,s37221,t907697,m2674,complex,book,amod
b13,r4026,s37333,t909634,m2675,only,book,amod
b13,r4026,s37377,t910477,m2676,entire,book,amod
b13,r4026,s37378,t910499,m2677,many,books,amod
b13,r4026,s37378,t910500,m2678,other,books,amod
b13,r4026,s37386,t910779,m2679,full,book,amod
b13,r4027,s37391,t910864,m2680,other,books,amod
b13,r4032,s37468,t912393,m2681,many,writers,amod
b13,r4032,s37468,t912394,m2682,great,writers,amod
b13,r4035,s37578,t914968,m2683,russian,authors,amod
b13,r4035,s37588,t915133,m2684,creative,books,amod
b13,r4037,s37608,t915586,m2685,good,book,amod
b13,r4038,s37618,t915765,m2686,spectacular,books,amod
b13,r4047,s37701,t917752,m2687,official,writers,amod
b13,r4048,s37739,t919099,m2688,spiritual,book,amod
b13,r4048,s37740,t919129,m2689,traditional,book,amod
b13,r4049,s37761,t919684,m2690,profound,books,amod
b13,r4049,s37761,t919687,m2691,entertaining,books,amod
b13,r4056,s37808,t920977,m2692,absurd,book,amod
b13,r4060,s37825,t921437,m2693,russian,writers,amod
b13,r4061,s37839,t921790,m2694,shifting,style,amod
b13,r4063,s37848,t921894,m2695,favorite,books,amod
b13,r4066,s37870,t922805,m2696,muscovite,author,amod
b13,r4075,s38000,t925614,m2697,more,books,amod
b13,r4075,s38094,t926617,m2698,damned,book,amod
b13,r4075,s38117,t926766,m2699,next,book,amod
b13,r4078,s38173,t928256,m2700,top,books,amod
b13,r4078,s38173,t928290,m2701,amazing,book,amod
b13,r4083,s38196,t928978,m2702,powerful,book,amod
b13,r4084,s38240,t929917,m2703,several,books,amod
b13,r4091,s38392,t933221,m2704,more,books,amod
b13,r4092,s38400,t933322,m2705,read,books,amod
b13,r4093,s38410,t933633,m2706,imaginative,book,amod
b13,r4094,s38423,t933858,m2707,new,book,amod
b13,r4099,s38460,t934635,m2708,aleksandr,books,amod
b13,r4100,s38484,t935411,m2709,fine,writing,amod
b13,r4100,s38484,t935464,m2710,other,authors,amod
b13,r4102,s38537,t936769,m2711,favorite,book,amod
b13,r4102,s38538,t936838,m2712,wonderful,books,amod
b13,r4102,s38538,t936844,m2713,great,writer,amod
b13,r4104,s38561,t937484,m2714,fantastic,book,amod
b13,r4104,s38562,t937488,m2715,excellent,book,amod
b13,r4104,s38562,t937490,m2716,excellent,book,amod
b13,r4104,s38562,t937492,m2717,excellent,book,amod
b13,r4104,s38564,t937509,m2718,second,book,amod
b13,r4104,s38571,t937648,m2719,direct,book,amod
b13,r4105,s38589,t937849,m2720,interesting,book,amod
b13,r4105,s38593,t937920,m2721,funny,book,amod
b13,r4110,s38615,t938654,m2722,few,books,amod
b13,r4110,s38615,t938667,m2723,best,book,amod
b13,r4112,s38620,t938739,m2724,creative,writing,amod
b13,r4112,s38623,t938804,m2725,russian,author,amod
b13,r4114,s38625,t938829,m2726,favourite,book,amod
b13,r4116,s38634,t938961,m2727,literary,writers,amod
b13,r4116,s38655,t939461,m2728,soviet,style,amod
b13,r4119,s38695,t940601,m2729,write,style,amod
b13,r4122,s38741,t942047,m2730,accomplished,writer,amod
b13,r4125,s38762,t942729,m2731,last,book,amod
b13,r4126,s38765,t942765,m2732,best,book,amod
b13,r4126,s38766,t942774,m2733,fantastic,book,amod
b13,r4127,s38781,t943176,m2734,read,book,amod
b13,r4127,s38799,t943907,m2735,wonderful,book,amod
b13,r4127,s38800,t943954,m2736,read,book,amod
b13,r4130,s38845,t945086,m2737,comical,book,amod
b13,r4131,s38858,t945299,m2738,thwarted,writer,amod
b13,r4132,s38870,t945716,m2739,several,books,amod
b13,r4132,s38874,t945873,m2740,russian,book,amod
b13,r4132,s38875,t945894,m2741,russian,books,amod
b13,r4132,s38877,t945927,m2742,first,book,amod
b13,r4132,s38877,t945928,m2743,russian,book,amod
b13,r4139,s39038,t949736,m2744,collected,writings,amod
b13,r4139,s39050,t950251,m2745,british,author,amod
b13,r4143,s39190,t951299,m2746,many,books,amod
b13,r4143,s39190,t951394,m2747,russian,authors,amod
b13,r4143,s39214,t951681,m2748,huge,book,amod
b13,r4143,s39221,t951832,m2749,great,book,amod
b13,r4143,s39221,t951842,m2750,important,book,amod
b13,r4145,s39251,t952525,m2751,reading,book,amod
b13,r4145,s39265,t952815,m2752,unique,book,amod
b13,r4146,s39288,t953307,m2753,vivid,writing,amod
b13,r4146,s39291,t953333,m2754,unique,book,amod
b13,r4150,s39320,t954070,m2755,fictional,author,amod
b13,r4154,s39363,t955013,m2756,great,book,amod
b13,r4156,s39380,t955410,m2757,enjoyable,book,amod
b13,r4159,s39394,t955725,m2758,great,books,amod
b13,r4163,s39408,t955950,m2759,favorite,book,amod
b13,r4165,s39411,t955987,m2760,surreal,book,amod
b13,r4169,s39447,t956706,m2761,astonishing,book,amod
b13,r4170,s39475,t957507,m2762,institutionalized,writer,amod
b13,r4170,s39515,t958154,m2763,fun,book,amod
b13,r4171,s39530,t958548,m2764,own,book,amod
b13,r4171,s39530,t958561,m2765,feckless,writer,amod
b13,r4171,s39530,t958573,m2766,many,writers,amod
b13,r4171,s39530,t958574,m2767,talented,writers,amod
b13,r4171,s39530,t958575,m2768,young,writers,amod
b13,r4171,s39540,t958770,m2769,soviet,style,amod
b13,r4173,s39564,t959475,m2770,other,books,amod
b13,r4173,s39579,t959859,m2771,good,book,amod
b13,r4177,s39618,t960869,m2772,favorite,book,amod
b13,r4178,s39626,t961079,m2773,banned,book,amod
b13,r4179,s39631,t961180,m2774,bizarre,book,amod
b13,r4179,s39635,t961339,m2775,bigger,books,amod
b13,r4179,s39635,t961350,m2776,big,books,amod
b13,r4180,s39636,t961363,m2777,favourite,books,amod
b13,r4184,s39655,t961849,m2778,great,writers,amod
b13,r4194,s39749,t963594,m2779,russian,writers,amod
b13,r4194,s39753,t963679,m2780,full,book,amod
b13,r4194,s39755,t963719,m2781,read,books,amod
b13,r4194,s39792,t964467,m2782,persecuted,writer,amod
b13,r4195,s39820,t965071,m2783,challenging,book,amod
b13,r4195,s39820,t965073,m2784,chaotic,book,amod
b13,r4196,s39835,t965492,m2785,entire,book,amod
b13,r4196,s39871,t966286,m2786,entire,book,amod
b13,r4197,s39897,t966932,m2787,favorite,books,amod
b13,r4198,s39903,t967102,m2788,favorite,books,amod
b13,r4198,s39903,t967128,m2789,excellent,writing,amod
b13,r4202,s39932,t968001,m2790,first,book,amod
b13,r4203,s39934,t968072,m2791,powerful,book,amod
b14,r4243,s39959,t968653,m2792,dangerous,book,amod
b14,r4247,s39983,t969226,m2793,more,writers,amod
b14,r4247,s39983,t969227,m2794,classic,writers,amod
b14,r4247,s39984,t969246,m2795,dead,writer,amod
b14,r4247,s39984,t969248,m2796,bad,writer,amod
b14,r4247,s39984,t969255,m2797,russian,authors,amod
b14,r4247,s39990,t969440,m2798,first,book,amod
b14,r4249,s40013,t969762,m2799,entire,book,amod
b14,r4249,s40015,t969796,m2800,entire,book,amod
b14,r4252,s40061,t970960,m2801,beautiful,book,amod
b14,r4254,s40076,t971197,m2802,first,writer,amod
b14,r4254,s40083,t971391,m2803,wrong,book,amod
b14,r4254,s40089,t971499,m2804,most,writers,amod
b14,r4255,s40136,t972598,m2805,short,book,amod
b14,r4259,s40168,t973441,m2806,certain,writers,amod
b14,r4259,s40191,t974086,m2807,goethe,writing,amod
b14,r4259,s40191,t974088,m2808,beautiful,writing,amod
b14,r4265,s40251,t975828,m2809,beautiful,writing,amod
b14,r4266,s40254,t975927,m2810,favorite,books,amod
b14,r4266,s40258,t975967,m2811,amazing,book,amod
b14,r4267,s40260,t976055,m2812,famous,book,amod
b14,r4269,s40291,t977509,m2813,beautiful,written,amod
b14,r4275,s40453,t981244,m2814,same,style,amod
b14,r4276,s40466,t981436,m2815,imaginary,author,amod
b14,r4276,s40477,t981626,m2816,great,book,amod
b14,r4285,s40565,t982936,m2817,sane,book,amod
b14,r4285,s40565,t982939,m2818,homeric,book,amod
b14,r4285,s40565,t982940,m2819,first,book,amod
b14,r4285,s40565,t982946,m2820,mad,book,amod
b14,r4285,s40565,t982948,m2821,second,book,amod
b14,r4288,s40583,t983390,m2822,best,books,amod
b14,r4291,s40598,t983651,m2823,other,books,amod
b14,r4291,s40613,t984095,m2824,favorite,book,amod
b14,r4296,s40657,t985298,m2825,many,books,amod
b14,r4297,s40684,t986167,m2826,important,book,amod
b14,r4299,s40727,t987008,m2827,beautiful,book,amod
b14,r4299,s40727,t987010,m2828,sad,book,amod
b14,r4300,s40736,t987172,m2829,classic,books,amod
b14,r4304,s40767,t987808,m2830,powerful,book,amod
b14,r4305,s40827,t989512,m2831,beautiful,writing,amod
b14,r4310,s40917,t991401,m2832,beautiful,book,amod
b14,r4310,s40917,t991411,m2833,dangerous,book,amod
b14,r4312,s40943,t991962,m2834,many,writers,amod
b14,r4312,s40943,t991963,m2835,great,writers,amod
b14,r4316,s40978,t992724,m2836,favourite,books,amod
b14,r4316,s40984,t992831,m2837,old,book,amod
b14,r4317,s41010,t993398,m2838,little,book,amod
b14,r4319,s41058,t994100,m2839,good,books,amod
b14,r4319,s41058,t994101,m2840,audio,books,amod
b14,r4324,s41092,t994771,m2841,autobiographical,book,amod
b14,r4324,s41098,t994997,m2842,good,writer,amod
b14,r4324,s41102,t995097,m2843,epistolary,style,amod
b14,r4324,s41102,t995101,m2844,short,book,amod
b14,r4334,s41209,t997152,m2845,dangerous,book,amod
b14,r4334,s41216,t997325,m2846,good,book,amod
b14,r4336,s41222,t997444,m2847,second,book,amod
b14,r4336,s41224,t997523,m2848,prominent,author,amod
b14,r4336,s41250,t998136,m2849,first,book,amod
b14,r4347,s41387,t1001255,m2850,other,books,amod
b14,r4350,s41427,t1002168,m2851,little,book,amod
b14,r4358,s41465,t1002867,m2852,whole,book,amod
b14,r4364,s41554,t1005114,m2853,other,authors,amod
b14,r4364,s41554,t1005115,m2854,romantic,authors,amod
b14,r4367,s41565,t1005365,m2855,worst,books,amod
b14,r4372,s41578,t1005546,m2856,fine,style,amod
b14,r4374,s41584,t1005644,m2857,beautiful,book,amod
b14,r4382,s41671,t1007118,m2858,famous,book,amod
b14,r4382,s41671,t1007146,m2859,other,books,amod
b14,r4382,s41671,t1007147,m2860,famous,books,amod
b14,r4386,s41692,t1007573,m2861,few,writers,amod
b14,r4387,s41700,t1007698,m2862,beautiful,books,amod
b14,r4387,s41700,t1007701,m2863,intense,books,amod
b14,r4388,s41707,t1007848,m2864,worthless,books,amod
b14,r4399,s41755,t1008753,m2865,little,book,amod
b14,r4399,s41772,t1009584,m2866,good,book,amod
b14,r4401,s41856,t1012356,m2867,first,book,amod
b14,r4401,s41856,t1012393,m2868,first,writer,amod
b14,r4401,s41856,t1012396,m2869,medieval,writer,amod
b14,r4401,s41857,t1012448,m2870,german,writers,amod
b14,r4401,s41858,t1012625,m2871,favorite,book,amod
b14,r4405,s41895,t1013297,m2872,great,writer,amod
b14,r4405,s41895,t1013300,m2873,german,writer,amod
b14,r4405,s41897,t1013360,m2874,great,book,amod
b14,r4405,s41897,t1013363,m2875,short,book,amod
b14,r4417,s41973,t1014876,m2876,many,books,amod
b14,r4421,s42012,t1015842,m2877,powerful,books,amod
b14,r4421,s42017,t1015899,m2878,favourite,author,amod
b14,r4421,s42022,t1015990,m2879,best,book,amod
b14,r4430,s42125,t1019717,m2880,short,book,amod
b14,r4456,s42225,t1021459,m2881,good,writer,amod
b14,r4459,s42279,t1022302,m2882,literary,style,amod
b14,r4474,s42381,t1025273,m2883,epistolary,style,amod
b14,r4474,s42383,t1025337,m2884,epistolary,style,amod
b14,r4475,s42421,t1026212,m2885,german,author,amod
b14,r4478,s42433,t1026607,m2886,many,writers,amod
b14,r4478,s42433,t1026608,m2887,future,writers,amod
b14,r4479,s42454,t1027234,m2888,boring,book,amod
b14,r4480,s42459,t1027292,m2889,deep,book,amod
b14,r4480,s42474,t1027912,m2890,sad,written,amod
b14,r4482,s42497,t1028600,m2891,first,style,amod
b14,r4485,s42533,t1030015,m2892,little,book,amod
b14,r4488,s42566,t1031123,m2893,few,authors,amod
b14,r4489,s42581,t1031544,m2894,powerful,book,amod
b14,r4490,s42587,t1031756,m2895,dramatic,style,amod
b14,r4490,s42590,t1031937,m2896,sturm,book,amod
b14,r4491,s42603,t1032159,m2897,poetic,style,amod
b14,r4496,s42662,t1033121,m2898,first,book,amod
b14,r4497,s42672,t1033358,m2899,short,book,amod
b14,r4501,s42702,t1034048,m2900,important,writer,amod
b14,r4507,s42734,t1034844,m2901,difficult,book,amod
b14,r4508,s42740,t1034975,m2902,good,books,amod
b14,r4512,s42758,t1035410,m2903,amazing,book,amod
b14,r4513,s42765,t1035598,m2904,little,book,amod
b14,r4519,s42791,t1036151,m2905,greatest,writers,amod
b14,r4527,s42822,t1036629,m2906,read,books,amod
b14,r4538,s42839,t1036925,m2907,boring,books,amod
b15,r4575,s43022,t1040474,m2908,most,books,amod
b15,r4579,s43078,t1041743,m2909,best,books,amod
b15,r4580,s43082,t1042112,m2910,disturbing,books,amod
b15,r4580,s43085,t1042180,m2911,other,book,amod
b15,r4580,s43085,t1042181,m2912,unfinished,book,amod
b15,r4582,s43135,t1042990,m2913,academic,writing,amod
b15,r4584,s43217,t1044746,m2914,surrealistic,writers,amod
b15,r4596,s43486,t1050683,m2915,great,book,amod
b15,r4596,s43487,t1050707,m2916,great,book,amod
b15,r4596,s43488,t1050768,m2917,own,book,amod
b15,r4597,s43499,t1050997,m2918,hateful,book,amod
b15,r4597,s43501,t1051031,m2919,decent,books,amod
b15,r4598,s43526,t1051593,m2920,tough,writer,amod
b15,r4600,s43545,t1052193,m2921,visual,style,amod
b15,r4603,s43583,t1053524,m2922,realistic,book,amod
b15,r4604,s43598,t1053801,m2923,alienating,book,amod
b15,r4604,s43617,t1054304,m2924,filled,style,amod
b15,r4604,s43617,t1054306,m2925,absurd,style,amod
b15,r4606,s43647,t1054976,m2926,favorite,writers,amod
b15,r4606,s43661,t1055251,m2927,great,writer,amod
b15,r4608,s43729,t1056121,m2928,good,writer,amod
b15,r4608,s43731,t1056170,m2929,great,writer,amod
b15,r4608,s43732,t1056199,m2930,great,writer,amod
b15,r4613,s43866,t1059557,m2931,acclaimed,authors,amod
b15,r4613,s43866,t1059558,m2932,russian,authors,amod
b15,r4613,s43866,t1059568,m2933,jewish,writers,amod
b15,r4613,s43867,t1059594,m2934,talented,writers,amod
b15,r4616,s43892,t1060101,m2935,pointless,book,amod
b15,r4617,s43906,t1060455,m2936,first,book,amod
b15,r4617,s43911,t1060601,m2937,next,book,amod
b15,r4623,s43978,t1062178,m2938,own,writing,amod
b15,r4629,s44025,t1063269,m2939,fragmentary,book,amod
b15,r4629,s44072,t1064065,m2940,other,writings,amod
b15,r4633,s44122,t1065096,m2941,surreal,books,amod
b15,r4634,s44132,t1065275,m2942,favorite,books,amod
b15,r4638,s44171,t1066302,m2943,other,authors,amod
b15,r4639,s44180,t1066437,m2944,unpleasant,book,amod
b15,r4642,s44223,t1067596,m2945,french,writer,amod
b15,r4646,s44278,t1068421,m2946,raising,writing,amod
b15,r4648,s44366,t1070045,m2947,great,authors,amod
b15,r4648,s44366,t1070046,m2948,classical,authors,amod
b15,r4648,s44366,t1070047,m2949,russian,authors,amod
b15,r4648,s44367,t1070056,m2950,simple,style,amod
b15,r4649,s44374,t1070208,m2951,strangest,book,amod
b15,r4649,s44378,t1070326,m2952,other,book,amod
b15,r4667,s44578,t1074661,m2953,bravest,writing,amod
b15,r4667,s44581,t1074754,m2954,magnificent,book,amod
b15,r4667,s44583,t1074790,m2955,courageous,book,amod
b15,r4668,s44590,t1074908,m2956,actual,writing,amod
b15,r4669,s44602,t1075064,m2957,gifted,writer,amod
b15,r4670,s44611,t1075404,m2958,other,books,amod
b15,r4676,s44710,t1077197,m2959,bad,book,amod
b15,r4679,s44737,t1077805,m2960,strangest,books,amod
b15,r4680,s44759,t1078293,m2961,unpublished,writings,amod
b15,r4680,s44763,t1078446,m2962,best,books,amod
b15,r4682,s44773,t1078800,m2963,many,authors,amod
b15,r4683,s44785,t1079118,m2964,important,authors,amod
b15,r4686,s44800,t1079468,m2965,small,book,amod
b15,r4686,s44828,t1080668,m2966,weird,book,amod
b15,r4686,s44828,t1080669,m2967,little,book,amod
b15,r4688,s44841,t1080887,m2968,ambitious,book,amod
b15,r4690,s44865,t1081638,m2969,aforementioned,writers,amod
b15,r4690,s44865,t1081639,m2970,french,writers,amod
b15,r4693,s44903,t1082379,m2971,winning,writer,amod
b15,r4698,s44978,t1083872,m2972,incredible,book,amod
b15,r4699,s44988,t1084221,m2973,other,books,amod
b15,r4700,s44993,t1084331,m2974,good,book,amod
b15,r4700,s44995,t1084371,m2975,favorite,book,amod
b15,r4709,s45112,t1086604,m2976,amazing,writer,amod
b15,r4714,s45157,t1087425,m2977,actual,book,amod
b15,r4722,s45189,t1087936,m2978,loving,author,amod
b15,r4722,s45191,t1087975,m2979,notorious,writer,amod
b15,r4723,s45245,t1089282,m2980,successful,book,amod
b15,r4731,s45379,t1092053,m2981,horrible,book,amod
b15,r4739,s45405,t1092410,m2982,many,books,amod
b15,r4743,s45500,t1094611,m2983,unique,style,amod
b15,r4744,s45514,t1095030,m2984,disturbing,book,amod
b15,r4745,s45516,t1095059,m2985,other,writer,amod
b15,r4747,s45548,t1095984,m2986,other,book,amod
b15,r4751,s45617,t1097096,m2987,good,book,amod
b15,r4751,s45622,t1097123,m2988,whole,book,amod
b15,r4752,s45625,t1097169,m2989,beautiful,writing.passages,amod
b15,r4757,s45652,t1097611,m2990,great,book,amod
b15,r4770,s45757,t1101007,m2991,open,books,amod
b15,r4772,s45820,t1102236,m2992,great,books,amod
b15,r4772,s45825,t1102473,m2993,other,writers,amod
b15,r4772,s45826,t1102520,m2994,critical,writings,amod
b15,r4780,s45924,t1105155,m2995,great,writer,amod
b15,r4781,s45930,t1105235,m2996,entire,book,amod
b15,r4782,s45937,t1105348,m2997,first,book,amod
b15,r4784,s45950,t1105600,m2998,good,book,amod
b15,r4785,s45954,t1105726,m2999,typical,book,amod
b15,r4787,s45957,t1105859,m3000,amazing,book,amod
b15,r4787,s45959,t1105878,m3001,few,books,amod
b15,r4790,s45985,t1106718,m3002,written,book,amod
b15,r4794,s46073,t1108522,m3003,few,books,amod
b15,r4803,s46180,t1110921,m3004,favorite,writer,amod
b15,r4803,s46183,t1110968,m3005,boring,style,amod
b15,r4805,s46215,t1111587,m3006,german,writers,amod
b15,r4805,s46216,t1111605,m3007,formal,style,amod
b15,r4805,s46216,t1111607,m3008,elegant,style,amod
b15,r4805,s46231,t1112047,m3009,delightful,style,amod
b15,r4806,s46241,t1112331,m3010,prose,style,amod
b15,r4806,s46245,t1112455,m3011,beautiful,writing,amod
b15,r4806,s46268,t1113046,m3012,specific,style,amod
b15,r4806,s46272,t1113165,m3013,other,book,amod
b15,r4813,s46400,t1116192,m3014,unfinished,book,amod
b15,r4813,s46400,t1116214,m3015,other,book,amod
b15,r4814,s46407,t1116392,m3016,ominous,style,amod
b15,r4822,s46454,t1117631,m3017,greatest,books,amod
b15,r4837,s46512,t1118707,m3018,didactic,writer,amod
b15,r4837,s46528,t1119207,m3019,profound,book,amod
b15,r4838,s46552,t1119907,m3020,certain,book,amod
b15,r4838,s46552,t1119910,m3021,amazing,book,amod
b15,r4840,s46595,t1120848,m3022,provoking,book,amod
b15,r4840,s46595,t1120850,m3023,symbolic,book,amod
b15,r4844,s46646,t1121797,m3024,disturbing,books,amod
b15,r4845,s46652,t1121882,m3025,inferior,books,amod
b15,r4852,s46680,t1122676,m3026,whole,books,amod
b15,r4858,s46752,t1124841,m3027,stenographic,style,amod
b15,r4862,s46769,t1125344,m3028,fifth,book,amod
b15,r4865,s46825,t1126727,m3029,entertaining,book,amod
b15,r4865,s46840,t1127123,m3030,relevant,book,amod
b15,r4870,s46881,t1128512,m3031,first,book,amod
b16,r4903,s46913,t1129250,m3032,great,book,amod
b16,r4910,s47078,t1134200,m3033,many,books,amod
b16,r4910,s47088,t1134373,m3034,small,book,amod
b16,r4913,s47160,t1136190,m3035,interesting,book,amod
b16,r4913,s47160,t1136191,m3036,little,book,amod
b16,r4913,s47162,t1136222,m3037,brilliant,book,amod
b16,r4913,s47162,t1136223,m3038,small,book,amod
b16,r4916,s47284,t1138819,m3039,existentialist,book,amod
b16,r4919,s47337,t1139914,m3040,laconic,style,amod
b16,r4920,s47363,t1140441,m3041,short,book,amod
b16,r4925,s47488,t1142592,m3042,laudable,writing,amod
b16,r4929,s47716,t1147984,m3043,sparse,style,amod
b16,r4930,s47734,t1148688,m3044,open,book,amod
b16,r4934,s47818,t1150330,m3045,5star,books,amod
b16,r4934,s47818,t1150331,m3046,favourite,books,amod
b16,r4936,s47838,t1150935,m3047,common,book,amod
b16,r4939,s47951,t1153518,m3048,small,book,amod
b16,r4942,s48000,t1154699,m3049,new,book,amod
b16,r4942,s48000,t1154718,m3050,creative,writing,amod
b16,r4942,s48011,t1155026,m3051,brilliant,author,amod
b16,r4942,s48067,t1156395,m3052,provoking,book,amod
b16,r4942,s48068,t1156432,m3053,remarkable,author,amod
b16,r4944,s48093,t1157072,m3054,short,book,amod
b16,r4944,s48094,t1157129,m3055,fascinating,book,amod
b16,r4947,s48161,t1158386,m3056,favorite,book,amod
b16,r4947,s48162,t1158457,m3057,fabulous,book,amod
b16,r4947,s48172,t1158689,m3058,influential,books,amod
b16,r4949,s48285,t1160460,m3059,other,writings,amod
b16,r4955,s48472,t1163871,m3060,creative,writers,amod
b16,r4956,s48477,t1164086,m3061,conventional,style,amod
b16,r4957,s48480,t1164111,m3062,best,books,amod
b16,r4959,s48524,t1165002,m3063,little,book,amod
b16,r4960,s48585,t1166034,m3064,fine,book,amod
b16,r4960,s48590,t1166106,m3065,known,book,amod
b16,r4960,s48595,t1166175,m3066,little,book,amod
b16,r4963,s48621,t1166749,m3067,other,books,amod
b16,r4963,s48624,t1166844,m3068,other,books,amod
b16,r4966,s48661,t1167466,m3069,spare,style,amod
b16,r4971,s48693,t1168208,m3070,awakening,books,amod
b16,r4978,s48734,t1169188,m3071,dullest,books,amod
b16,r4978,s48738,t1169248,m3072,unique,book,amod
b16,r4978,s48738,t1169251,m3073,strange,book,amod
b16,r4979,s48749,t1169543,m3074,third,book,amod
b16,r4981,s48861,t1172625,m3075,selected,writings,amod
b16,r4982,s48920,t1173570,m3076,entire,book,amod
b16,r4984,s48981,t1174735,m3077,holy,book,amod
b16,r4984,s48991,t1174922,m3078,mediocre,book,amod
b16,r4986,s49019,t1175543,m3079,reading,book,amod
b16,r4992,s49154,t1178404,m3080,influential,books,amod
b16,r4992,s49164,t1178667,m3081,memorable,book,amod
b16,r4993,s49175,t1178795,m3082,best,book,amod
b16,r4996,s49194,t1179214,m3083,deep,book,amod
b16,r4996,s49196,t1179282,m3084,best,book,amod
b16,r4998,s49216,t1179551,m3085,eventful,book,amod
b16,r5002,s49288,t1181301,m3086,rare,book,amod
b16,r5008,s49344,t1182703,m3087,good,book,amod
b16,r5008,s49344,t1182717,m3088,great,book,amod
b16,r5012,s49370,t1183230,m3089,crunchy,writing,amod
b16,r5013,s49398,t1183804,m3090,short,book,amod
b16,r5023,s49501,t1185863,m3091,memorable,book,amod
b16,r5025,s49570,t1187393,m3092,strange,book,amod
b16,r5027,s49597,t1188294,m3093,great,book,amod
b16,r5032,s49779,t1191347,m3094,large,book,amod
b16,r5044,s49970,t1195223,m3095,first,books,amod
b16,r5045,s49990,t1195859,m3096,first,book,amod
b16,r5045,s49991,t1195877,m3097,single,book,amod
b16,r5045,s49997,t1195978,m3098,countless,books,amod
b16,r5045,s49997,t1195981,m3099,many,authors,amod
b16,r5049,s50046,t1197171,m3100,great,author,amod
b16,r5050,s50081,t1197517,m3101,perfect,book,amod
b16,r5050,s50081,t1197518,m3102,little,book,amod
b16,r5053,s50147,t1198830,m3103,favorite,books,amod
b16,r5054,s50200,t1199914,m3104,great,book,amod
b16,r5065,s50338,t1203468,m3105,entire,book,amod
b16,r5067,s50390,t1205073,m3106,read,books,amod
b16,r5067,s50392,t1205083,m3107,2nd,book,amod
b16,r5067,s50392,t1205096,m3108,read,books,amod
b16,r5067,s50392,t1205120,m3109,different,book,amod
b16,r5068,s50417,t1205583,m3110,french,writer,amod
b16,r5069,s50468,t1206492,m3111,incredible,writer,amod
b16,r5071,s50496,t1206951,m3112,difficult,book,amod
b16,r5072,s50501,t1207087,m3113,short,book,amod
b16,r5073,s50533,t1207630,m3114,first,book,amod
b16,r5073,s50564,t1208383,m3115,direct,style,amod
b16,r5073,s50564,t1208385,m3116,staccato,style,amod
b16,r5073,s50564,t1208400,m3117,same,style,amod
b16,r5073,s50564,t1208401,m3118,staccato,style,amod
b16,r5073,s50566,t1208440,m3119,direct,style,amod
b16,r5073,s50576,t1208581,m3120,other,books,amod
b16,r5074,s50586,t1208671,m3121,best,book,amod
b16,r5075,s50626,t1209682,m3122,masterful,writer,amod
b16,r5084,s50787,t1213000,m3123,more,books,amod
b16,r5085,s50791,t1213090,m3124,best,book,amod
b16,r5086,s50796,t1213174,m3125,written,book,amod
b16,r5087,s50811,t1213519,m3126,small,book,amod
b16,r5088,s50823,t1213751,m3127,good,book,amod
b16,r5089,s50864,t1214615,m3128,favorite,books,amod
b16,r5089,s50864,t1214626,m3129,favorite,writers,amod
b16,r5089,s50869,t1214679,m3130,other,books,amod
b16,r5090,s50884,t1214969,m3131,interesting,book,amod
