user_id,user_name,comment,comment_date
56224241,Saeed,"wow. i lived this book for 5 months. i started it while visiting topkapi palace in istanbul and it hunted me imediately.. very powerful style, a marvelous topic and great details, like miniature itself","Jan 21, 2020"
263205,Matthew,"Someone or other once said that ""self-confidence is knowing what you can't do well, and avoiding it."" While that perspective sounds like a recipe for a fairly limited life, there's an element of truth to it -- particularly when it comes to writing.. There's a kind of writerly skill that almost never gets mentioned in book reviews, because it precedes anything that appears on the page. It's the process of choosing a plot and structure for the as-yet-nonexistent novel: part inspiration and part calculation, a kind of half-conscious gestation during which the writer chooses a quarry that matches their particular strengths and weaknesses. We can call this the. cunning. of the author, which consists of (to revisit the maxim above) knowing what you can't do well, and avoiding it -- or better yet, turning that shortcoming to your advantage.. My Name Is Red. is possibly the best example of ""writerly cunning"" I've ever encountered. Ostensibly, the plot is a kind of stylized murder-mystery: at the Ottoman court in Constantinople, a miniaturist (manuscript illuminator) is killed while working on an innovative, possibly blasphemous book, and everyone scrambles to find out whodunnit. Within this ""frame story"" however,. My Name Is Red. is something much more: narrated by something like seven primary characters (with voices from a few secondary characters, and even inanimate objects, chiming in), it's a debate about individuality vs. tradition, and the nature of selfhood.. According to Ottoman tradition, a miniaturist should not have a recognizable painting style, and should not even sign their own work: they should function as anonymous clerks, revealing God's creation. Contact between this tradition and Venetian (western European) painting, in which individual style was highly valued, inevitably led to upheaval within the Ottoman artistic world. Each of the characters in this novel is torn between the ""old way"" of doing things, in which the significance of individuals (both in art and in life) is minimized, and the tempting (but perhaps blasphemous) idea that individual style has value and should not be hidden. In a reductionist sort of way, we might call this a tug-of-war between group- and individual-based notions of identity.. All of this is interesting enough, but Pamuk's stroke of genius is this: he simply cannot (it seems) convincingly write from multiple distinct points of view.. Brilliant.. By writing a novel told by multiple characters, each of whom longs to have an individual style --. but all of whom sound exactly the same. -- Pamuk illustrates dramatically the pathos of these characters, and the cognitive distance between the worlds they hope to bridge. This is a feat of writerly cunning and ingenuity that left me, quite simply, in awe.. On the other hand, as a reader, much of. My Name Is Red. left me cold. The sameness of all the voices in the novel does begin to grow tedious after awhile, and the stories-within-a-story told by various characters felt like contrived digressions. This is more a writer's book than a reader's -- but as a work of authorial architecture, it is a masterpiece.","Jan 07, 2009"
4037122,Tarfah,"Let me preface this by saying that from the get-go I felt that this book was just not my style; the author's style was just too convoluted, and the prose too high-brow. Having said that, I took this book as a personal challenge which I just could not put away unfinished.. The intrigue surrounding the book commissioned by the Sultan around which the entire story was based, and the murders that occurred due to the book's supposedly blasphemous content, were, in my opinion, really just an excuse to go on and on about the history of Arab, Persian (generally Eastern) artistry (calligraphers, illustrators, illuminators, etc.). Lovers of art and history would most likely be enraptured by My Name is Red.. Also, the never-ending repetition of the Shirin and Husrev love story was truly irritating. When I first started this book, I had never heard of them. By the end of it, I didn't want to hear any more! Same goes with the tale of the Whitesheep and the Blacksheep. I kept on thinking ""not this again!"". I also did not like the heroine Shekure in the slightest: hated her manipulative and conniving nature, and thought she was a terrible role-model for her sons, who, as the whim struck her, and as they suited her convenience, she could be cuddling one minute, then cruelly slapping the next.. The highlight of the story for me was the chapter ""I am a gold coin"". For someone who doesn't enjoy overly descriptive novels, I thought the imagery and the reader's imagination were truly captured in telling the story of the coin- truly wonderful.. My favorite character was that of the Jewess, Esther, whose colorfulness and busy-body meddling were truly entertaining, and whose character was the most relatable.. In short, I truly felt this book could have been ALOT shorter than it was- basically the entire story surrounding the Sultan's book and the associated murders could have been told in under 200 pages were it not for the over descriptive nature of the author's writing style and his continuous re-telling of the same/similar tidbits of artistic history.. I can understand why readers would enjoy this book, but it definitely isn't my style.","Jul 21, 2010"
4356644,Hira,"It is seldom that one picks up a book that bypasses any and all genres, and comes alive in your hands and speaks to you. Such is the kind of book Orhan Pamuk has written. Part love story, part murder plot, part commentary on all things spiritual - it is a beautifully written book with a great many multi-faceted characters.. Pamuk uses various different characters to narrate his book - some of the chapters even narrated by unusual characters such as the murdered corpse of Elegant Effendi, ""Ink"", a ""Coin"", Satan, two dervishes and the color ""Red"". It is especially the voices of these characters that become emblazoned upon your soul.. The plot lies in the murder of Elegant Effendi, the reason for which is stated to be his working on an illustrated book commissioned by the Sultan. 'Black', who is in love with late Elegant's daughter Shekure, is striving hard to uncover the murderer and win widowed Shekure's hand in marriage. Also, we hear from his fellow artists/miniaturists ""Butterfly"", ""Stork"" and ""Olive"", with their views on the West influencing Eastern arts. Thus, Orhan Pamuk is able to masterfully entwine a mystery, a romance, and allegory to the clash of Eastern and Western culture all in one wonderful book.. In his book, Pamuk writes ""An artist should never succumb to hubris of any kind, he should simply paint the way he sees fit rather than troubling over East or West."" - and that is precisely how Pamuk offers his progressive perspective, richly Eastern in nature, but pleasantly influenced by Western ideologies as well. He creates an amalgamation of both cultures, in which the values of each one are preserved and respected, and does it quite successfully. Olive, one of the miniaturists, offers his perspective on art as, ""Through our colors, paints, art and love, we remember that Allah had commanded us to ""See""!"" - and that is what Orhan Pamuk so craftily presents in this book, a chance for the reader to see beyond cultures and races, similarities and differences and be completely enchanted by the mystical, lyrical and awe-inspiring realm that ""My Name is Red"" is, as a novel.","Sep 29, 2010"
5603048,Jeruen,"This is a complicated read. It took me a month to read this, which was somewhat unexpected. So, what is this book about?. My Name is Red is a story about a murder, set in 1600 in Istanbul. An illustrator is found murdered, and the book weaves a story where the reader is kept guessing as to the identity of the murderer. Along with it is woven a story of love and sex, and family relations in the Islamic world.. The book is written in a post-modern style, and after reading this, I understand why the author garnered a Nobel Prize for this book. Every chapter has a different narrator, so the story is told through various points of view. Even atypical narrators are utilized in this story, including a gold coin, a corpse, a picture of a horse, and so on. With that I am impressed with the creativity of the author.. However, it took me a long time before I grew to like this book. Several factors came into play, for this to be the case. First of all, I am not at all familiar with the cultural references that the book has with respect to Istanbul and the Islamic World in the Middle Ages. The fact that there are several narrators also made things complicated, since I had a little bit of difficulty keeping track of who was who in the stream of events. It was after I finished half of the book that I started liking this novel, when the possible murderers were narrowed down to three.. No matter how I do not like the story, however, praise should be given to the structure. This is not just a simple airport novel. This is literature. I had to make full use of my brain when I was reading this. This was no simple read, and it required me to analyze and exercise some critical thinking in order to understand this novel.. All in all, I believe this is a very mature novel. People who only want some swooning mystery or romance will not find this enjoyable. Only people who want something that stimulates the brain will find this a great read. If you're one of those people, then by all means pick this book up.","Jun 09, 2011"
56111743,Roman Clodia,"Firstly, despite the way Faber have decided to promote this book, it's not a murder mystery in the way those words are usually understood: so if you're looking for a thriller with clues, twists and turns, this definitely isn't it. Partly for that reason I think the reviews which compare it with Eco's The Name of the Rose are off-point. That was a book which playfully refers to the intertextual nature of all reading; reading isn't what's at stake in Pamuk's book at all.. Instead it is a profound and engaging meditation on the contrasting and sometimes conflicting views of eastern and western aesthetics of art, especially visual and religious art: or, rather, the religiosity of art.. Yes, there is a murder which kicks off the story, and another one mid-way through (very brutal and disturbing) but who did it really isn't either the point or the driver of this book. There's also a love story at its heart, but one which draws on the Persian epics that it constantly refers to and so half invites and half resists comparisons with western love stories.. Other reviewers on Amazon have complained about the narrative voices all sounding the same, and that is the case, but I assume because Pamuk isn't interested in writing a character-driver novel. Also don't read it if you're expecting a lush historical full of exotic detail as that's not the type of book it is.. In summary, this is an intellectually-accomplished and brave novel that deals with hard subjects. It's not a difficult read but it is a slow one, one that you need to take your time over and digest, not a page-turner where you can't wait to find out what happens next. I think it's an important book but it won't be to everyone's taste.","Jun 09, 2016"
4056626,Shreerag Plakazhi,"What is the meaning of art? Is it meant as entertainment, is it meant to please the masses or answer a higher calling? These are some of the questions that will be brought to you as you read this book. Answers, as any good philosopher knows is not important, but the questions are there for you to interpret as you choose. The questions are inevitable if you spend a lifetime reading books of this nature.. Reading My Name is Red was for me quite labourious. The prose style is something I haven't encountered before and I had to force myself to keep reading for at least the first 20% of the book. Once I got used to the varied points of view and the inherent unreliability of narrators, I started seeing the writing from a higher perspective. I was now the observer to this carefully carved universe of illuminators and calligraphers in Ottoman times. Pamuk does a great job of simulating what I like to call the Rashomon narrative - allowing us to be judges to multiple perspectives of a flowing story. The result is Nobel worthy.. The simplest explanation of plot for My Name is Red is that it is a murder mystery. The most complicated explanation for it is that it is so much more than just a simple murder mystery. Like many such books, the plot really is not very relevant to any discussion. It's just a means of exploring a world that feels like it has been created just for us. A world that exists just for us to make sense of the time period it was written about.. My Name is Red is an astounding piece of work. My biggest takeaway from the book is a renewed sense of belief in art and its importance in our lives. What greater gift can come from Turkey?","May 13, 2017"
335159,Ruth,"I'm not sure how to rate this book. On the one hand, Pamuk is an important writer and I should take advantage of what I can enjoy/learn from him. On the other hand, all the time I was reading I had to convince myself of this in order to keep marching on.. On the one hand, as an artist, I found the bits of information about the miniature arts and artists fascinating. On the other, would that they remained bits, instead of veering off toward treatises that interrupted the flow of the story.. On the one hand, it could have been a gripping murder mystery. On the other hand, it wasn’t. Part of the fun of a mystery is being able to guess at some of the possible solutions as you read. I was way, way, way too confused to guess.. On the one hand, it could have been an absorbing love story. On the other hand, it didn’t seem that either of the protagonists really gave a damn.. On the one hand, the multiple viewpoints thing worked brilliantly. On the other, it completely confused me in the beginning, and later I began to find it a tiresome gimmick that interrupted the flow with endless digressions.. On the one hand, I would have probably gotten more out of the book if I hadn’t skimmed in quite a few sections. On the other hand, I did skim or I’d still be bogged down in graceful if seemingly unending verbiage.. On the one hand, if I were rating on how important the book is I'd give it 4 stars. On the other, GR defines these stars as to how well one liked the book. Using that reasoning, I'll have to give it two.","Jun 04, 2008"
29209,Desiree Koh,"MP bet me $20 that I wouldn't like this book. The Brats were enthralled by this, because they can't remember the last time I whole-heartedly liked a book we read.. I liked and enjoyed the book, right until about page 350 (of 500) when I absolutely did not want to read any more about the philosophy of 16th century Islamic art nor flowery speeches about famous Turkish miniatures. Pamuk does himself a lot of injustice by making the book twice as long as it needs to be. I stopped caring and analyzing, which is a pity, because it's a very smart book that skilfully employs literary devices so proficiently it could teach a creative writing course. You could follow the carefully embedded clues to uncover the culprit of the murder that's central to the plot by detecting nuances in each character's narrative and his painting style. It's interesting to note that by the end of the book, Pamuk has placed himself as the true narrator, while challenging you to whole-heartedly believe what he has said. You realize that you've just examined a piece of literature a la CSI the way curators may a work of art.. If that work of art was a mosaic the size of the Great Wall of China. I’m giving MP $10.","Mar 28, 2008"
271946,Jaspreet,"I picked up My Name is Red by Orhan Pamuk to fulfill the November destination of the World Party Reading Challenge. It took me much longer than expected to finish the book. While the story was interesting, it is a murder mystery with many possible suspects, I found it hard to get through in the beginning. I was confused by the cast of characters, but I grew to enjoy the subplots as well as the main plot. Looking at paintings and artistic style to determine a murderer was very intriguing. I learned a lot about the connection between art and Islam.. The format of the book also drew me in as each chapter is told from a different perspective, including objects like coins and colors like red. The book one many awards and while I appreciated the story, I felt like I was not fully grasping all of the historical information. In spite of my slight feelings of inadequacy, I did appreciate the longing of the miniaturists to protect a practice which they had spent their whole lives perfecting.. For me, the character of Shekure best represented the tension between the modern and traditional world. She navigates societal norms and expectations in order to secure a place for herself and her children. It is impressive that she manages to create a life with one of the men she loves.","Apr 01, 2011"
15236138,Reem Ghabbany,Where should I start with this amazing book! I bought this book while I was on vacation in Istanbul last March.. This is literally a master piece! An absolutely well written book.. I don't think I've read a book this complicated and this detailed.. I never guessed who the killer was until the very end when it was super obvious.. Okay let me tell you a bit about this book.. It a story from 400 years ago. Based in Istanbul. About a group of miniaturists who devoted their lives to painting. They breathed art and because of their obsession with art it drove them to commit foul murderers.. There's also a beautiful love a story and talks about Islam.. I gave this book 5 starts because it definitely deserves 5 stars! If there were 10 starts I'd give it to that book cause I never read a book like this before so well depicted and beautifully written.. Although this was a hard read for me cause it's different from what I usually read and to be honest I think only someone who's very smart would enjoy this book which is why I didn't enjoy so much cause I didn't understand a lot of the things in it lol.,"Mar 17, 2016"
1405967,Lavinia,"There's a fine line between. I liked it. and. I really liked it. , isn't it? Please agree with me, because I can't decide between 3 and 4 stars. Not important, anyway. I did like it, despite the length, despite all those details referring to names of shahs, miniaturists and all kind of Persian and Turkish art references I wasn't familiar with. Speaking of that, the (excellent) Romanian edition has a very useful glossary at the end of the book, plus the footnotes (did I ever mention I'm a sucker for footnotes?).. The story is quite captivating and it has a little bit of everything - romance, murder, mystery, good VS evil, old/traditional VS new and a huge amount of info about Ottoman culture, art and lifestyle. And, another interesting thing, each chapter is told from a different perspective, whether it's one of the characters or a detail from the miniatures (a tree, a dog or a colour).. Entertaining by all means. Go get it!. (And yes, I guessed right about the murderer. Boy, I'm good!)","Aug 27, 2009"
1059416,Gita Madhu,"Every once in a while one comes across a story that is so enchanting, so unique in many ways, that it leaves lasting impression.. The characters will remain imprinted in one's consciousness as archetypes of Love and Betrayal, Jealousy and more. Human foibles are adorably portrayed. Thus, while it's a rather crafted piece, this book has all the ordinary virtues which draw us to reading: memorable characters and events.. Ostensibly a tale about miniaturists, Pahmuk's My Name is Red will open to you a world where not only the history and geography and more of the art is described but where the style also conspires to create the right ambience.. This is a book which gives voice to almost all things in Nature: a dog, a tree and even the Devil himself!. A book which smiles - there is a rich vein of humour, that sweet mother of compassion!. My Name Is Red is a book you simply must read. A worthwhile book, one which will enrich your world for you and weave for your pains a richness of your inner world.","Nov 24, 2016"
4835380,Zeeshan Mahmood,""". Books, which we mistake for consolation, only add depth to our sorrow.. "". It is hell of a novel. A fusion of mystery, history, romance, desire, art, philosophy, religion, culture, identity, and values. Orhan Pamuk has become my new favorite writer.. Read it over the span of two months, in more than a dozen sittings, sometimes lying on sofa and once even air-borne, in Lahore, London, and while flying over Anatolia. It seems like a life.","Apr 04, 2018"
13716524,Evelina | AvalinahsBooks,"The premise is great, the story telling manner is also interesting (i've never seen a story told like that before), and it did keep me guessing (and i almost guessed too), but the book is much too tedious.. too many stories and details, too many tangents, too many things i really didn't care for to hear.","May 28, 2013"
6229747,Salam Ch,reading my name is red was like contemplating the beauty of the 16 century miniaturists' paintings !!!. Pamuk with his vivid descriptions and caring for the tiniest details succeeded to make husrev and shirine so alive !!!,"Oct 15, 2013"
44501132,Orhan Gülek,"It is the exact translation of the original book which was first written in Turkish. It gives a clear idea about being a calligraphist at Ottoman times. If you are interested in Ottoman History, you should certainly read it!","Aug 20, 2015"
14138837,Faiza  Yousuf,"A complicated and dark tale written in the same manner but somehow still made sense. It took me a while to let the plot sink in and to get used to with the idea of different narrators taking the plot forward. All in all, it's beautiful and worth reading!","Apr 18, 2017"
2134028,Sam toer,Magnificent. Interesting rich history of Islamic miniaturists-Sunni Ottomans Vs. Shitte Safavid Farsi Empires. The prose is exquisite. Highly recommend it.,"Mar 24, 2010"
14327649,Samira Majd,A book that extended through two years of my life... Finishing this I'm not sure if this is a void or a filling of my brain n heart!!!,"Apr 05, 2015"
15773968,Gabriel,One of my absolute favorites.,"Jul 29, 2016"
8111258,Deea,"First half: 4,5*, second half 2,5*","Jan 25, 2017"
35112891,Naddy,"Plot : At once a fiendishly devious mystery, a beguiling love story, and a brilliant symposium on the power of art, My Name Is Red is a transporting tale set amid the splendor and religious intrigue of sixteenth-century Istanbul, from one of the most prominent contemporary Turkish writers.. The Sultan has commissioned a cadre of the most acclaimed artists in the land to create a great book celebrating the glories of his realm. Their task: to illuminate the work in the European style. But because figurative art can be deemed an affront to Islam, this commission is a dangerous proposition indeed. The ruling elite therefore mustn’t know the full scope or nature of the project, and panic erupts when one of the chosen miniaturists disappears. The only clue to the mystery–or crime? –lies in the half-finished illuminations themselves. Part fantasy and part philosophical puzzle, My Name is Red is a kaleidoscopic journey to the intersection of art, religion, love, sex and power.. I think Historical fiction is new genre which i am devouring off-late, My Name is Red is part thriller, part romance and part philosophical. It opens with Ottoman Sultan commissioning the making of illustrated book rendered in Venetian style to be presented as a gift to Dodge. A miniaturist called Elegant is so appalled by the blasphemy of this realistic depiction that another miniaturist kills him out of fear that he will incite the wrath of the ones who follows the stricter version of Islam against all miniaturists.. To sumarise, My Name is Red is a philosophical thriller constructed around the clash between these two views of artistic meaning, which is also a chasm between two world civilisations.. The writing is something very unique, each page starts with I am then character name, I really liked the way it has been written. Orhan is my new favourite. To me this profound book with deep roots.. “I hear the question upon your lips: What is it to be a colour?. Colour is the touch of the eye, music to the deaf, a word out of the darkness. Because I’ve listened to souls whispering – like the susurrus of the wind – from book to book and object to object for tens or thousands of years, allow me to say that my touch resembles the touch of angels. Part of me, the serious half, calls out to your vision while the mirthful half sours through the air with your glances.. I’m so fortunate to be red! I’m fiery. I’m strong. I know men take notice of me and that I cannot be resisted.. I do not conceal myself: For me, delicacy manifests itself neither in weakness nor in subtlety, but through determination and will. So, I draw attention to myself. I’m not afraid of other colours, shadows, crowds or even of loneliness. How wonderful it is to cover a surface that awaits me with my own victorious being! Wherever I’m spread, I see eyes shine, passions increase, eyebrows rise and heartbeats quicken. Behold how wonderful it is to live! Behold how wonderful to see. I am everywhere. Life begins with and returns to me. Have faith in what I tell you.”","Jul 20, 2020"
2634423,TheGirlBytheSeaofCortez,"Orhan Pamuk’s exquisite novel,. My Name is Red. , is set in Istanbul in the late 16th century, during the waning days of the Ottoman Empire. Sultan Murat III, however, stubbornly refuses to face reality and persists in believing the Empire is at its zenith, instead. Wanting to celebrate a thousand years of Islam, he listens attentively to one of his miniaturists who has just returned from a trip to Venice, both impressed and obsessed with the ""new"" style of painting he observed there.. The Sultan is a man concerned with making an impression, and he commissions a book, a very special and secret book, that, when complete, will be sent to the Doge, in Venice. Breaking with tradition, the Sultan orders Enishte Effendi to gather together four celebrated miniaturists to decorate a book in the Frankish, or Venetian, style of painting, complete with perspective and portraiture, something not found in Eastern painting.. Miniaturists depicted scenes of battle, scenes of everyday life, scenes of love and more, in a rigidly prescribed manner. The leaf of a tree, or a blade of grass, was given as much importance as was the face of a person. And when persons were depicted, they were never representational; a man could be any man, a woman, any woman. Perspective remained always the same, and the miniaturists painted as if they were viewing the scene from the vantage point of Allah.. The Frankish style of painting, because it glorifies the individual, goes against strict Islamic dogma and is considered an insult to Allah, himself. Thus, the miniaturists selected to work on the new book must work in the strictest of secrecy, and not all of them agree that the Frankish style of painting is the path an artist should pursue. It isn’t long before one of the miniaturists, Elegant Effendi, a master gilder, is found dead. Indeed, he is already dead when the book opens, but Pamuk, who is an innovative author, allows Elegant to speak to us from the grave.. There are three miniaturists left working on the book, and one of them, Enishte believes, has to be Elegant’s murderer.. In an effort to solve Elegant’s murder, Enishte recalls his nephew, Black, a civil servant who has spent the last twelve years working in ""the provinces,"" to Istanbul. Black’s mission is really twofold: he wants to solve Elegant’s murder, and on a more personal level, he wants to win the heart of Shekure, Enishte’s beautiful daughter, something he failed to do twelve years previously. But, before he can solve Elegant’s murder, yet another murder occurs, this one hitting far closer to home.. So, is. My Name is Red. a murder mystery or is it a love story? Well, it’s a little of both, and yet, it’s also neither. I do think the voices of Shekure and Black are the book’s most compelling and the characters with whom the reader feels the most empathy. As a Moslem woman, Shekure is confined to her home with only her sons, Orhan and Shevket, for company. Her efforts at letting Black know she’s open to his advances are expedited by Esther, a Jewish seller of fabric and an inveterate matchmaker. Esther is, I think, one of the most colorful characters in the book and she certainly adds a bit of comic relief.. My Name is Red. is told in fifty-nine short chapters and from the viewpoint of about a dozen of the book’s characters, including Black, Shekure, a sketch of a horse, a counterfeit gold coin, a tree, the corpse of the murdered Elegant, a dog, the color red, Satan and the three remaining miniaturists: Olive, Stork and Butterfly. Although one might think that a book containing so many point of view characters would be ""choppy,"" this isn’t the case with. My Name is Red. . It. is. difficult to get involved with the characters, however. We know their thoughts, true, but many of them are unreliable narrators, and as the persistent reader will discover at the book’s end, Pamuk has been playing a little literary game with us. All is definitely not what it seems.. Although. My Name is Red. is not, in any way, choppy, Pamuk really doesn’t give his characters, other than possibly Black, Shekure and Master Osman, distinct voices. The three remaining miniaturists all sound exactly the same. With the exception of one concluding chapter, the reader could switch their names around at will and it wouldn’t make the slightest difference. This makes it very difficult to care who killed Elegant and why. Truthfully, I didn’t care who it was. I didn’t want it to be Butterfly, simply because I liked his name the best, and that’s really not a very good reason.. My Name is Red. is a very densely plotted, convoluted book, chock full of detail. Many people have compared it to Umberto Eco glorious. The Name of the Rose. , and it’s quite obvious that Pamuk used the latter book as his inspiration. Both books contain seemingly unsolvable murders, both involve interaction between intellectuals and the community to which they belong, both involve social commentary and both are, as I mentioned above, very densely plotted.. The Name of the Rose. , is, I think, more atmospheric and, in addition, it’s a roman-a-clef, something. My Name is Red. is not.. My Name is Red. is, of course, neither plot nor character driven, but thematically based. It’s a meditation on East-meets-West (which makes it highly fitting that it’s set in Istanbul, since that’s the only city in the world that geographically, straddles two continents...Europe and Asia), art, and the age-long tendency of Islam to simply self-destruct. To Pamuk’s credit, he never slips into polemic. He tells his story and lets his readers draw their own conclusions.. While some sections, in particular, the sections narrated by the three murder suspects, can be quite dry, for the most part. My Name is Red. is beautifully written. The book contains some beautiful and unforgettable set pieces. The set piece in which Master Osman blinds himself rather than paint in the Western style is unforgettable, and the set piece detailing the book’s second murder, during which red ink and crimson blood mingle and become one, is exquisitely written and really, not at all gruesome.. Although Pamuk never gives us a clue as to which type of art he, himself prefers, Black, his creation, does say this:. Everybody secretly desires to have a style. Everybody also deserves to have his portrait made, just as Our Sultan did. Is this affliction impossible to resist? As this plague spreads, none of us will be able to stand against the methods of the Europeans. .. That, I think, remains to be seen.","Aug 19, 2009"
58543750,Aditi Chikhale,"Amidst the lockdown during coronavirus, I had run out of physical books to read. My sister’s friend came to the rescue and brought over a few from her collection. That is how I came to read. My Name is Red. , a book I didn’t know anything about. The blurb seemed very interesting and I started with this book set in 16th century Istanbul.. Elegant Effendi is murdered. The book opens with his corpse informing us about how he was murdered brutally over a dispute regarding a secret book. A secret book commissioned by the Sultan and managed by Enishte Effendi. He is responsible for the illustrations in the book and he has hired three miniaturists for this highly secretive and important job. Elegant Effendi is the gilder, a person who makes the borders of a page with gold, for this book. When he is murdered, the completion of this special book is in turmoil and it becomes essential to catch the killer.. Sounds interesting right? Well, it is but it was not really my cup of tea. You have to have a lot of patience to get through this book. The book is narrated from different perspectives and the reader is often included in the narrative, breaking the fourth wall. It is amusing. The plot is great, at its centre a clash of philosophies, and many short fables defending one point of view or another. The book speaks a lot about style and individuality and the way it is narrated emphasizes these points. It’s like looking at a kaleidoscope through a kaleidoscope, a meta-reading experience. There is no doubt that Orhan Pamuk is gifted to have written such a book. I can see that it is a work of genius but I didn’t like it much. The book stayed by my bedside for four weeks, wishing I could finish it quickly but not being able to read more than a few pages at a time.","Jun 10, 2020"
69332753,Jared Gibson,"An intellectually stimulating and entertaining murder mystery, My Name is Red presented me with something I have never encountered before: the philosophy behind medieval art. Not only is it a murder mystery and a love story, but it discusses the motivation behind the two styles of painting at the time: the European style and the Ottoman style. Set in Istanbul, most of the characters adhere to the Ottoman style and its philosophy lest they be labeled infidels for painting like the Europeans do. However, this does not prevent them from discussing why the Frankish style (or even both styles) are blasphemous. The result is a philosophical conversation that delves into nearly every aspect of painting, including “style.”. If you are not one for a debate on medieval art, you can still appreciate the components of the book that are more to entertaining. The narrator changes from chapter to chapter, and the reader sees the world as if in the mind of one of the characters of the novel. Although some may find this chaotic, Pamuk does a great job at jumping from narrator to narrator while preserving the coherence of the story. In this way, it is almost like relay race. Each character carries the baton as far as they can and when they can run no further, they hand it off to the next character. Although you may prefer not to think about it, this provides another layer to the philosophical discussion about “perspective.”","Jun 05, 2019"
11145485,Letitia,"The ecstatically lush language and shameless exoticising of Ottoman culture were the antique carpet carefully laid atop the trapdoor of this damn book. This novel took so much evil glee in satirising and ridiculing the ancient masters that it itself transformed into the babbling of senility and became ridiculous.. The last chapter was actually really good and almost tempted me to increase my rating to 3 stars, but when I thought about the hundreds of pages of padding and repetition that Orhan Pamuk put me through for what should’ve been a 100-page story... nope. If 20 years after. The Name of the Rose. you still think this sort of plotless history-lecture-novel is a good idea then sorry, I'm out.. (Read during my second visit to Istanbul.)","Apr 16, 2019"
41054734,Hesper,"This book has some of the best quotations that I've ever read, and encouraged me to write. I wish I had taken some more time to read this book, but it was so interesting that I completed it in less than one day.. My Name is Red has mellow descriptions, engaging, and has thought-provoking themes galore. The writer mystifies the reader by coming up with something superb and fresh in every new chapter, like an empirical phenomenon, a new character or a mystery revelation. I must read more Orhan Pamuk.","Jun 26, 2020"
181878,Natalie,"Complicated review.. I loved a lot of this book. The opening chapter was amazing. I loved the combination of love story and murder mystery and art history. I loved the rotating narrators, which could be a cute, cheap trick with some authors, but which Pamuk pulls off in the best way possible. I loved how the different narrators addressed the reader directly, and how that lent an element of distrust to the whole thing. My favorite narrators were Shekure, Esther, and the murderer. Shekure's character was fascinating--I loved watching her wring power out of her miserable, limited circumstances, her ingenuity in tenaciously pursuing her family's interests while awash in the sea of misogyny and violence. I loved how aware Esther was of all of Shekure's ploys (like when she sits crying in Hasan's house so that she doesn't have to make a decision about where to go, while making sure all the pieces are in place so that the outcome she wants will come about without her being held accountable for it). That was probably my favorite part of this book--seeing how two women worked together creatively to have as much autonomy and power in this society as possible.. And I loved what I thought. at first. was a tongue-in-cheek mockery of pretentious, highfalutin artists and philosophers. All the artist characters make absurd comparisons between things like drawing a horse and murdering a person. They go on ridiculous, loquacious tangents about art, and different art patterns, and how manuscript illumination was the real motivation behind all major historical events, and how it revealed so much about life, yadda yadda yadda. And they are arrogant, greedy, self-important, and patently ridiculous. I actively enjoyed every page; I couldn't get enough of Pamuk's words and characters.. But somewhere in the last third of the book, I felt like that mocking tone disappeared. (Or maybe I just misread the earlier parts?) It was no longer about laughing at the characters bloated sense of their own significance, and enjoying seeing how silly their narcissism and art-obsession made them. Without that tone, the pages and pages and pages about art styles and history and what-not became a bit of a drag. It started to read like an old Russian novel, with too much extended dinner-table philosophy. (Don't get me wrong, I love old Russian novels, but that style just wasn't working in this context.) After so much of the first half of the novel was written with really engaging dialogue and very down-to-earth narration, the more sedated narration towards the end just blew the momentum to pieces. The self-aware feeling of the narrative was the best part of the book to begin with, and I definitely enjoyed it less when it diminished.. I am in general not very into super philosophical approaches to art, and wordy treatises about how art reveals the depth of the human soul blah blah blah. That's why I enjoyed the portrayal of the artists as people who had all this narcissistic pretension about the importance of their work, while also just being self-serving assholes. (It was interesting, however, to juxtapose them against Master Osman, whose perspectives on art seemed a lot more important and real and meaningful.) So when the loooong paragraphs about art ceased to feel mocking, they mostly just became boring.. Also, Pamuk could have taken out fully 50% of the references to ""pretty young boys"" and still have gotten the point across perfectly. It came up so frequently that if just felt like he was trying to hit you over the head with it. I get it. Miniaturist society included a helluva lot of child molestation. It doesn't have to be mentioned every 5 pages.. Reading this made me remember that in the other Pamuk book I've read,. Snow. , color seemed to be important but unexplained--a notable character was named Blue, for example. It makes me want to research the symbolism of different colors in Turkish culture, because I feel like there might be another layer of meaning there that I'm missing.. Overall, 4 stars, because I reeeeally enjoyed a lot of this, and the bulk of it was just pure brilliance. I was bummed that parts of it ended up disappointing me.","Dec 10, 2013"
